boosting_type,colsample_bytree,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
dart,0.9999047966397913,+,0.8618919302939639,9,0,109.0,0.9568428237817584,0.6114839565262905,0.9558201706439439,0.0025194068358086,272
dart,0.9311672160637081,+,0.4087173099051119,7,0,120.0,0.8673849089953339,0.5688609062473838,0.8303954548558276,0.0025198834950656,274
dart,0.9457640396902177,+,0.8721445359898845,9,0,100.0,0.9302371195564038,0.9460904842785461,0.9721713574838564,0.0025204879717547,290
dart,0.6174505218966441,+,0.708676014110076,9,0,141.0,0.40000163131947847,0.5792902468932751,0.8683263619314625,0.0025209035864474,144
dart,0.913088425339967,+,0.24303081969118806,9,0,31.0,0.9099057593219321,0.7377281988406724,0.9980026151244559,0.0025212378250625,264
dart,0.9859187679707841,+,0.2659118417212577,8,0,38.0,0.7973664498876786,0.763076608701729,0.8539296026408539,0.0025220341986257,433
dart,0.8759349039870323,+,0.8264812616467607,9,0,145.0,0.5233642631670195,0.700946399798006,0.7915146972323039,0.0025267986898316,157
dart,0.9103859825905553,+,0.1501475436194298,8,0,101.0,0.7456569452899982,0.7699277962153305,0.8120843521451718,0.0025278719097752,446
goss,0.7577701222661772,+,0.08851915979170355,9,0,147.0,0.09827588143334942,0.891695741212541,1.0,0.0025284696882872,97
goss,0.9281281365282319,+,0.3913050807510081,9,0,34.0,0.6830920199787712,0.830824891548825,1.0,0.0025388020582646,363
dart,0.942000103667584,+,0.8892113953226599,9,0,119.0,0.9985055879372939,0.7580881210821329,0.9114460729803071,0.0025407812368616,422
dart,0.9626369465452311,+,0.6163229445274362,7,0,122.0,0.6629831277951742,0.86625633809717,0.7474301384468518,0.0025441641312707,184
dart,0.8253790874997783,+,0.7532972275202042,8,0,126.0,0.3668791369150838,0.8463347150628654,0.9414565382207223,0.002547057967902,281
dart,0.8971651041036273,+,0.9730066652779644,9,0,53.0,0.8737491844126954,0.7734846703219992,0.8680651316567697,0.002547441515449,296
dart,0.9799529000771758,+,0.8858600608227977,9,0,36.0,0.7787011091152047,0.8930966304583929,0.8159001620402415,0.0025481653738711,186
dart,0.6423451530012907,+,0.17064984737088207,9,0,105.0,0.817690943702578,0.3621595807997151,0.7916986203553389,0.0025552078335989,345
goss,0.9985066580640943,+,0.4159686518849876,9,0,140.0,0.91487786932573,0.022914598015644994,1.0,0.0025619737785952,443
dart,0.9076322814252115,+,0.1315522913991737,8,0,130.0,0.8071554773986619,0.6172423110064936,0.6502830031575996,0.0025623476553903,201
dart,0.9994773463285285,+,0.9981751187339571,9,0,68.0,0.9626310578701639,0.5149272332179134,0.9544034155954065,0.0025623837245728,282
dart,0.6157112328417919,+,0.41901198090990777,8,0,68.0,0.4353937389548638,0.6913231628329379,0.7250838616410713,0.0025636161453709,72
dart,0.8831468033172324,+,0.10457635729233027,9,0,55.0,0.9341137460763755,0.8657474876294099,0.9990340396387464,0.0025667701886771,348
dart,0.798933407775726,+,0.15890421738006189,8,0,88.0,0.6895674813193078,0.810741152203063,0.8623338886927675,0.0025686404855017,256
dart,0.5557640685686053,+,0.17827101924066704,9,0,108.0,0.9061484652441272,0.8770311312928013,0.9451210053538297,0.0025715335297465,361
goss,0.7775199913659214,+,0.25941991593827396,9,0,65.0,0.6974570512492624,0.7814732240222407,1.0,0.0025740049657115,458
dart,0.887274608652344,+,0.44187716948179756,7,0,142.0,0.9523617448752987,0.9573508788544707,0.9654785571133466,0.0025749732017167,425
dart,0.8625667931225869,+,0.11001686730906368,9,0,51.0,0.8517410447166406,0.912806177475622,0.9785208698014802,0.0025807221802831,453
dart,0.8452899630764282,+,0.4382136242047188,7,0,80.0,0.437680344015116,0.8257884227070303,0.853672766614259,0.0025922219529733,74
dart,0.7415638249605181,+,0.08540894424627789,9,0,142.0,0.48441242898186293,0.8917598970618572,0.8955863069239831,0.0026020775653869,242
dart,0.5342550254211677,+,0.2700836938678453,8,0,83.0,0.9564175593764059,0.7740427676993724,0.7996298543485254,0.0026023041698192,189
dart,0.9228669567556487,+,0.10369514765209226,9,0,47.0,0.8548671485350287,0.9082978308585621,0.7990004133349988,0.0026144959752597,385
dart,0.9264854654893422,+,0.06318111701894825,9,0,130.0,0.6253292575032894,0.9011825216273835,0.8029335420627302,0.0026162643372611,449
dart,0.8329513429944897,+,0.6352042418111007,7,0,103.0,0.596688311393338,0.43431496247682105,0.9879232000921339,0.0026185132900629,347
dart,0.9890532658622934,+,0.5060255045631021,7,0,32.0,0.5014484849845526,0.6995690230190781,0.9989751910859663,0.0026194468151824,78
dart,0.38057495420859766,+,0.6597959150546479,8,0,112.0,0.7833077295393551,0.7370332866266397,0.5008616327998812,0.002619505499139,34
dart,0.9174689088193606,+,0.3557779998278992,7,0,44.0,0.4428293144375293,0.5040024558598839,0.8090385546380685,0.0026217151805676,81
dart,0.4733632602010147,+,0.3156219347762253,9,0,60.0,0.6810194934570871,0.8840457387135471,0.7405796871530337,0.0026224453950906,333
goss,0.9083197305595868,+,0.45728369434550736,9,0,72.0,0.7577379448266549,0.9572572594270291,1.0,0.0026254711526151,342
dart,0.44926742906393086,+,0.3251335382399928,9,0,121.0,0.41581594752096523,0.7081196555537581,0.6269473308871091,0.0026269548031626,253
goss,0.9096231086169285,+,0.36453033318051087,9,0,33.0,0.38907486201806,0.9477856400226744,1.0,0.0026279077579364,370
goss,0.8111540579915979,+,0.02632296242012302,9,0,135.0,0.02472820076080233,0.9454159534423784,1.0,0.0026295128837756,95
dart,0.9486630160262237,+,0.27937537455870715,7,0,73.0,0.46778671843216485,0.8176838002707121,0.8529369672046824,0.0026312798184516,75
dart,0.8358124521649931,+,0.5678451082150857,7,0,85.0,0.5302540341865194,0.8329649693763266,0.9717450933533052,0.0026341857461552,85
dart,0.5693473540805062,+,0.4190088888678604,7,0,145.0,0.8635970103359554,0.6525031460733444,0.8586387608921351,0.0026344108376298,490
dart,0.7669607150335179,+,0.27127101318756475,7,0,80.0,0.9568889660957653,0.9209087409752788,0.9225769705277557,0.0026411440164055,359
dart,0.3778996639628857,+,0.25682384707867206,9,0,113.0,0.8544831769581913,0.9127202917265265,0.9244147887926822,0.0026423450956842,247
dart,0.6985481665120646,+,0.9793452785663598,9,0,137.0,0.6835014566060488,0.6486342250165379,0.9992560875423019,0.0026486272216302,151
goss,0.8714614779349056,+,0.030691792429225123,9,0,63.0,0.14113191919033102,0.48579170505419367,1.0,0.0026588385422189,122
dart,0.9564220894300817,+,0.23638273028144466,7,0,108.0,0.3786919830142024,0.6486604617991735,0.8439330929244399,0.0026601627017993,83
goss,0.8169387463879423,+,0.49571741282668264,9,0,79.0,0.9985995573172849,0.9424762411948803,1.0,0.0026667217873649,491
dart,0.8136236613165657,+,0.6308906564248978,7,0,55.0,0.5989915109984665,0.9891328430433417,0.9224615620326003,0.0026683145696119,80
dart,0.4168246570891,+,0.23338735010385017,9,0,103.0,0.9626338911683957,0.8963513972226365,0.7129495719594978,0.0026710756636102,474
goss,0.8799567475840493,+,0.03593189325179092,9,0,50.0,0.15673987258786082,0.7938288078191017,1.0,0.0026735944242849,94
goss,0.7314507465983969,+,0.04809496566249061,9,0,96.0,0.2543903417225357,0.32619915880880734,1.0,0.0026770353241319,104
dart,0.9844937083944987,+,0.06273259356853622,9,0,98.0,0.4695646509357089,0.9056443485666276,0.657182166699626,0.0026789391849142,340
goss,0.7948169970740611,+,0.07044911504725651,9,0,52.0,0.2193293629277388,0.23875578533992595,1.0,0.0026857695977794,103
goss,0.8532303764526803,+,0.027110229243646106,9,0,79.0,0.12696148177444072,0.08056422992243314,1.0,0.0026914148050917,105
dart,0.5517123068416596,+,0.4607678409999714,7,0,62.0,0.9788417651536331,0.9196972216775503,0.9151324787823119,0.0027013934988447,228
dart,0.9998234135239695,+,0.11447305011745182,9,0,30.0,0.7705577460148268,0.8306907848953118,0.8925648860283917,0.0027014637221993,419
dart,0.6132386989164262,+,0.2535077061771373,9,0,45.0,0.6006273823957661,0.8494334805357927,0.7219618826048757,0.0027015227345722,314
dart,0.7757722537290104,+,0.889027286362175,8,0,129.0,0.6413257948763919,0.961631347417727,0.9693489395852799,0.002704253598579,245
dart,0.5002925667637224,+,0.9039958643469604,9,0,100.0,0.20565638082441953,0.7540517468203563,0.9527819526036587,0.0027121402282216,140
dart,0.974715566738537,+,0.9921442961745685,9,0,146.0,0.9981106228258203,0.6601352861357122,0.8867140244512339,0.0027142089495626,267
dart,0.3300490224102234,+,0.43510925401935296,9,0,110.0,0.8931847575822173,0.9984472806822989,0.9549660802112415,0.0027202713876842,294
dart,0.9645184560978142,+,0.09616590376425989,8,0,91.0,0.700313525543145,0.7118057246186043,0.7125496350993954,0.0027221892676685,330
dart,0.9994836316262775,+,0.43079037622118815,6,0,59.0,0.7877347769778074,0.638881650436322,0.6757360248550681,0.0027273657100256,375
dart,0.7155373569063381,+,0.9929142628447426,9,0,50.0,0.8025546476286818,0.6857245502873873,0.7712626848708253,0.0027341931273872,337
dart,0.7878395269784735,+,0.0722458452550951,9,0,74.0,0.9389456037235314,0.976476958795681,0.6839724345734712,0.0027418502565564,206
dart,0.7491228334520936,+,0.1821600088746539,9,0,34.0,0.9065499048526657,0.9140971642642562,0.9707166001755867,0.002750867012819,487
goss,0.8173923200589231,+,0.3344821611049423,9,0,120.0,0.3165925191097787,0.0234694369480907,1.0,0.0027524344134665,133
dart,0.9411133458896161,+,0.6182637471185125,6,0,63.0,0.9990375427813794,0.8586585796532664,0.9923225214512257,0.0027557043876497,277
dart,0.31482002144374593,+,0.20394169364311204,8,0,95.0,0.28370057891069744,0.7724874688342453,0.5822352779518865,0.0027659846517095,40
dart,0.9779669647615963,+,0.051771046326302264,9,0,131.0,0.8607316454411339,0.9705873531083347,0.8488025632048326,0.0027678893893924,365
dart,0.8560569812902137,+,0.8620436577875795,7,0,80.0,0.43014489947320683,0.9414678637176066,0.8862866597423094,0.0027729659353057,77
dart,0.941764357751659,+,0.4250924317233404,6,0,92.0,0.9969563410227127,0.9692344044682714,0.8808281345061523,0.0027773170999801,183
dart,0.31564554829768354,+,0.1794795316915778,8,0,113.0,0.2660805137404189,0.6257947768707528,0.5960081612681762,0.0027896177793299,41
dart,0.9988325085353605,+,0.1650011911117855,7,0,70.0,0.7860433995432061,0.8628965320472187,0.7877274602714969,0.0027975556467766,299
dart,0.44043648237985,+,0.2627875270279465,7,0,114.0,0.9453541110234286,0.5550983486676793,0.8887811845425868,0.0028110454045725,395
dart,0.4678780801121627,+,0.21575159697007465,9,0,70.0,0.7944525608499946,0.9501663872891546,0.9557057828037154,0.0028142271919495,174
dart,0.4268832267608866,+,0.6706201931152104,8,0,60.0,0.7624887853924462,0.764207291144754,0.5119324035691837,0.0028162005585586,35
dart,0.847007713415953,+,0.34136590500145036,6,0,101.0,0.9621824510644323,0.8470451969384915,0.8496569033562522,0.0028168459633635,196
dart,0.35551814178637237,+,0.17592683142689206,8,0,113.0,0.22993946513915972,0.5238674407409155,0.5934972906685583,0.0028184504489101,66
dart,0.8784326735666178,+,0.3917804188680723,6,0,145.0,0.7253639845371509,0.9967747209742261,0.9907716458440594,0.0028251042533115,289
dart,0.7860925286371592,+,0.07945813815048874,8,0,139.0,0.5551374804830074,0.834715801052906,0.8137820880408706,0.0028307171870172,59
dart,0.8466853243377286,+,0.49967346297438164,6,0,77.0,0.8943827612333133,0.922031827741508,0.7231541403110321,0.0028318577298769,442
dart,0.8859481538513515,+,0.5210503320267145,6,0,30.0,0.80636033015764,0.9100042215682324,0.8220146880208837,0.0028395064077203,303
dart,0.6803677108078572,+,0.14008311608849466,9,0,43.0,0.6228612517094032,0.8471652874489238,0.7939012444684257,0.0028400249327686,223
goss,0.7811489617628402,+,0.5191031382884872,9,0,77.0,0.5566077268020395,0.907774414286667,1.0,0.0028420675531251,327
goss,0.752563827067021,+,0.07586133398447371,7,0,117.0,0.3386120677734953,0.9117854962617801,1.0,0.0028476700833816,82
dart,0.6230684110522096,+,0.13747850890450536,8,0,57.0,0.9253512192654189,0.8778153600040383,0.9491001657525627,0.0028490920933826,459
dart,0.8733271920866401,+,0.3532212334245531,6,0,97.0,0.9741390079101063,0.9869488869229458,0.9852526240641845,0.0028524810634614,173
goss,0.6581356627146759,+,0.11531126349033909,9,0,56.0,0.08494318285222,0.7226281867958761,1.0,0.002858082092047,96
dart,0.5251592955917475,+,0.3651980089878538,6,0,118.0,0.7851097134729335,0.8060972529085372,0.6085468544049717,0.0028623140868516,326
dart,0.7641459660756011,+,0.09777443996730631,8,0,44.0,0.8980417937117664,0.8944281368551382,0.8169416607008417,0.0028743540867915,222
dart,0.6261322043276172,+,0.9973029903699006,9,0,68.0,0.59701020009024,0.7486444365663512,0.959779306421741,0.0028750205783757,73
dart,0.8200826786581428,+,0.07725259732211152,9,0,32.0,0.8147985267479012,0.6520696388483419,0.8331996722869247,0.0028795926947773,231
dart,0.942676578125009,+,0.04553310294003755,9,0,97.0,0.62712770753638,0.9535763253462941,0.7728856838571213,0.0028843070360157,324
dart,0.4380250478301826,+,0.6549735644453005,9,0,45.0,0.8268038672136027,0.9050263538034807,0.9327275305681698,0.0028943542535806,175
goss,0.8931223214380856,+,0.13465022233777155,6,0,106.0,0.6983614051025117,0.6518118077553284,1.0,0.0029064587752557,398
dart,0.9812805998223412,+,0.15014121257878738,7,0,38.0,0.6482739231960466,0.8172174526691786,0.6760422181468568,0.0029090055030561,310
dart,0.8402180945214062,+,0.8662874312303742,6,0,117.0,0.7981095000196199,0.7279082071005369,0.8081988839983362,0.0029145305239103,362
goss,0.885290414777678,+,0.4332696269087773,7,0,80.0,0.5444423868270003,0.8771627939615009,1.0,0.0029284444035392,79
dart,0.1320971801930364,+,0.4976215145147243,9,0,138.0,0.9572638221843386,0.996438509016047,0.918080444173551,0.002933610467899,388
dart,0.943321765342713,+,0.9884562886541597,7,0,78.0,0.8225376063245285,0.9555115667126355,0.8798639260473138,0.0029355665984812,438
dart,0.8461923985276498,+,0.7351182977441739,6,0,42.0,0.5600433065662799,0.7116937824662279,0.9585379388462566,0.0029403439937567,230
goss,0.9434526843839922,+,0.09908322666675479,6,0,88.0,0.3791966954975805,0.19587229099641346,1.0,0.0029462172012987,130
dart,0.30871341596844304,+,0.1442322471869205,8,0,72.0,0.042485268286042405,0.47066358367302835,0.6068086140677529,0.0029502678592403,71
goss,0.7946249957744489,+,0.11536836473079923,6,0,148.0,0.06932221221827974,0.6332684261082664,1.0,0.0029576090683806,138
dart,0.9987027684845386,+,0.9863301613909173,7,0,41.0,0.49220686218475784,0.7605992313043461,0.7287741977172691,0.0029593036452926,322
dart,0.31085589950086323,+,0.3225393937758318,6,0,98.0,0.9610683203322608,0.8280881461896312,0.911197606116248,0.0029694910865657,455
dart,0.5848544109777882,+,0.7834454620372308,6,0,98.0,0.3145366947441319,0.3425705924903517,0.6387557841625324,0.0029713076578822,65
goss,0.999703458421272,+,0.585236338739429,7,0,89.0,0.9840869651568548,0.6872864219285025,1.0,0.0029716527233386,451
dart,0.27695205766010833,+,0.6497969404743071,9,0,55.0,0.6951857863787738,0.6984180925052084,0.8643422971928136,0.0029733306053559,217
goss,0.6021359879227064,+,0.32581367701603875,7,0,59.0,0.9200092264373162,0.5434030676903124,1.0,0.002978066575504,9
dart,0.9730950341324563,+,0.11703512350739723,7,0,73.0,0.8298532606770506,0.9086153026306611,0.9649872366754286,0.0029818074985795,215
goss,0.9736762830774628,+,0.0958563764912011,6,0,87.0,0.14895609547011202,0.3304088425452882,1.0,0.0029865134294543,115
dart,0.9383286575957343,+,0.9950086194616986,7,0,54.0,0.8728439372087407,0.841891261771924,0.6702121449010422,0.0029931232097366,464
dart,0.22921439953962627,+,0.6356845174184786,8,0,112.0,0.7745152273689289,0.9189861195539945,0.515033433863467,0.0030060227210384,37
dart,0.9995593392380823,+,0.21314271573660243,6,0,66.0,0.9754364695411049,0.841732404762112,0.9763352275300483,0.0030164888540484,429
dart,0.6838609917528864,+,0.7426241325605522,6,0,125.0,0.9666992781340905,0.7459406194926033,0.6749957856748535,0.0030211184553392,338
dart,0.13308713956676776,+,0.4322670985507517,9,0,134.0,0.8534315937028161,0.8729845337823214,0.8075275757984501,0.0030214733235665,200
dart,0.22989698498451738,+,0.5575507386168922,8,0,69.0,0.9006096315496328,0.7219456353684874,0.6030381287862612,0.0030227290789626,64
dart,0.9638739262512409,+,0.20930888071373513,6,0,124.0,0.7773934789672455,0.7845661968215323,0.9356423347444212,0.0030230470334559,251
goss,0.6538134426752642,+,0.02088933597601654,9,0,143.0,0.9515108954753912,0.42438667259827195,1.0,0.0030240618015078,125
dart,0.7227237227374861,+,0.1112217739607033,7,0,61.0,0.4242850332739216,0.5953981664797651,0.7333898243413239,0.0030457102600669,87
dart,0.9327373192578075,+,0.10725126666747502,7,0,142.0,0.607735219381448,0.8238492034552888,0.719431972893423,0.0030464420343246,194
dart,0.21310469937974297,+,0.6308757973445996,8,0,66.0,0.8137530076708024,0.9650407410673287,0.9145098564864207,0.0030562782871973,293
goss,0.9691746859658354,+,0.01909656699405697,9,0,42.0,0.022708926244850106,0.10466374381717614,1.0,0.0030597941198976,101
dart,0.8517958018236371,+,0.9906627199284893,6,0,118.0,0.9992123991799681,0.7558037295968187,0.7399127712760879,0.0030611410788656,386
dart,0.40137211549652496,+,0.19434049321477978,8,0,35.0,0.37165570772405704,0.567551138802972,0.6829212812209156,0.0030660781036674,69
dart,0.2855683035000766,+,0.1066313762716861,8,0,134.0,0.004148688742986073,0.5999339561972007,0.8230647981791861,0.0030738477012005,48
dart,0.8941666773975596,+,0.037185067347187704,9,0,72.0,0.8797532661433234,0.8569628476099695,0.8401651348926474,0.0030838888469938,209
goss,0.3769969924004128,+,0.32288215654127006,8,0,92.0,0.8573377300251538,0.6984267504928716,1.0,0.0030967283385526,32
goss,0.4790765690020953,+,0.0634328054400703,9,0,59.0,0.9806246096666638,0.15257507171296741,1.0,0.0031010214195282,22
goss,0.48838761967583344,+,0.06251467198600327,9,0,59.0,0.582679309064877,0.11756562199078424,1.0,0.0031022503980725,24
goss,0.6783085480612665,+,0.04254897314829509,7,0,122.0,0.7611407990998922,0.307407412929321,1.0,0.0031022899711561,28
dart,0.508236287008155,+,0.5847712755819935,5,0,62.0,0.8225814192162516,0.8557456461787496,0.9702783527320954,0.0031027584306402,360
dart,0.8650625126920463,+,0.027224616732275643,9,0,85.0,0.934936070457191,0.9816338510411197,0.8552093817630858,0.0031146975903765,220
goss,0.5459938480400892,+,0.09297008081786479,7,0,53.0,0.5831496207877191,0.4787216064146504,1.0,0.0031199263045161,30
dart,0.958348417973355,+,0.18646174036875138,6,0,84.0,0.5790881425892966,0.5973080794181014,0.9623018828958013,0.0031200859104401,156
goss,0.8181000079880777,+,0.5929687031410511,6,0,123.0,0.582011560162485,0.7455223810711371,1.0,0.003125637632933,313
goss,0.9988798673172004,+,0.15972453624391753,5,0,120.0,0.8097068236765395,0.963505605933943,1.0,0.0031383498823146,384
goss,0.6711369410712116,+,0.012958950185502171,9,0,114.0,0.003359148361779536,0.5645859345205062,1.0,0.0031418740667903,134
dart,0.9249687097890511,+,0.4348104152306331,5,0,127.0,0.9375471266758502,0.995993388856802,0.9860057688514836,0.0031421301269896,248
goss,0.6343227242094625,+,0.059805090131054756,7,0,78.0,0.9924136273261822,0.034308661477549796,1.0,0.0031422792253521,23
dart,0.9871032767519863,+,0.3283002911950469,5,0,65.0,0.9162903749039699,0.9943066805858777,0.8349675876344673,0.0031425763254894,181
dart,0.8847828798976406,+,0.2998479726372156,5,0,123.0,0.9833745001524844,0.7967538078276045,0.7568968911533137,0.0031448127167411,193
dart,0.45253817588034945,+,0.13354610937156114,9,0,41.0,0.7223657795095169,0.4910816911078127,0.7294837046286338,0.0031513863341675,60
dart,0.9051984510097736,+,0.2651173572816599,5,0,66.0,0.7477135685531591,0.7871178970993934,0.9918532766608733,0.0031549045083508,172
dart,0.7018372043070167,+,0.16559645629636024,6,0,138.0,0.7641221043316448,0.6885322221006032,0.8828206409016316,0.0031595255018187,240
dart,0.9816047256887568,+,0.2946117214264594,5,0,95.0,0.8493094941541209,0.8831426743353814,0.9228337768425113,0.0031714795938385,275
dart,0.9633600414858827,+,0.47079571643119394,5,0,148.0,0.8509902545344139,0.8832245156943325,0.975385649054218,0.0031720160875222,287
dart,0.3868379535619275,+,0.99153266420364,6,0,51.0,0.4036477402012822,0.6863065870212848,0.5844238351002953,0.0031842168103551,39
dart,0.808509515687277,+,0.26919676425845696,5,0,142.0,0.9546416424663331,0.7531910866774634,0.933871178361223,0.0031918164358887,298
goss,0.9483707632541347,+,0.8337326060016232,7,0,57.0,0.917853835722732,0.5007631839531321,1.0,0.003202025945757,335
dart,0.33550048959488754,+,0.1062102360176387,8,0,57.0,0.2716464222216956,0.6112455024366776,0.5238363115488553,0.003214318231456,67
dart,0.9998638887787387,+,0.033028642367687135,9,0,126.0,0.5121980393879237,0.8478629554582526,0.6518595076192478,0.0032297087653757,399
dart,0.7049030913415704,+,0.6835229808543003,5,0,145.0,0.7052557709384668,0.7113790662771099,0.785540263656277,0.0032336466778931,372
dart,0.298775293573213,+,0.6734913693594842,5,0,130.0,0.5777267361026932,0.7244191545898702,0.5644166891841357,0.003234352129222,323
dart,0.7340489841726647,+,0.602838050005553,5,0,90.0,0.975824366800169,0.9317738826546396,0.971313643560764,0.0032356093313549,396
dart,0.9830603197359563,+,0.09031649383317851,7,0,87.0,0.7573523800760014,0.3176942486618157,0.8966238764181423,0.0032482773743255,383
dart,0.6395314270029687,+,0.5897768269771881,5,0,110.0,0.4880225861180821,0.6729694337465671,0.939012086969208,0.0032575889839122,145
goss,0.7387535372436002,+,0.3275994794621263,5,0,81.0,0.5091027251962014,0.6254195541015191,1.0,0.0032634463750932,349
goss,0.5408067365587504,+,0.25047993262451407,6,0,144.0,0.07655823918408619,0.30490559123303157,1.0,0.0032651717317769,123
goss,0.5941183661785389,+,0.0013703263382023078,9,0,110.0,0.8257376063391705,0.17716352176232306,1.0,0.0032779136522761,29
goss,0.9013826536860414,+,0.01021471974781848,9,0,124.0,0.11933190790337772,0.20826112871027255,1.0,0.0032896407334018,120
dart,0.1888221568746554,+,0.34434505630730483,8,0,125.0,0.1338672990946276,0.6260983793610516,0.570887059950256,0.0032953320341881,68
dart,0.9816904122918044,+,0.08773738658793194,7,0,137.0,0.6469581246614493,0.9346226925231583,0.9212124707380296,0.0032976629479778,478
dart,0.3529693998936655,+,0.9960938924932797,9,0,105.0,0.8613114254038089,0.809298142037348,0.7814322968539156,0.0033112264894242,219
