boosting_type,colsample_bytree,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
dart,0.9646623148156215,+,0.13240477434433062,6,0,32.0,0.7215602690300807,0.8938361499565052,0.9131602261851761,0.0033337995282973,494
dart,0.9820698026618466,+,0.1922932229993255,5,0,39.0,0.8625777259088002,0.7039657181900374,0.9990273889514616,0.0033442435644918,440
dart,0.9172766683900873,+,0.20414278289088814,5,0,74.0,0.4101041478155583,0.7251630902902199,0.6825116115845734,0.0033464569629247,479
dart,0.1371013419400891,+,0.8114949024373403,6,0,83.0,0.3628440486023303,0.9615024576089638,0.5570845906688798,0.0033470441528193,55
dart,0.5560660717587548,+,0.04389000590338568,8,0,54.0,0.24274706229727422,0.6642969838268027,0.8960235076243145,0.0033519260657083,57
dart,0.7514866679606091,+,0.21898972979934292,5,0,134.0,0.547613045009736,0.875923062483184,0.6385007392077634,0.0033571144834061,311
goss,0.770529345557966,+,0.1303043816459695,5,0,37.0,0.1729563689516756,0.5410586589984844,1.0,0.00335873011674,121
goss,0.44884991224972925,+,0.4197356777180991,9,0,118.0,0.7753643788278823,0.6170793585023162,1.0,0.0033600319058386,8
goss,0.5209452439426709,+,0.03228410557099035,9,0,36.0,0.45666382035210806,0.12660365844510268,1.0,0.0033725620636309,27
goss,0.9372890914273414,+,0.010431557173819585,9,0,135.0,0.05414904148181878,0.000774792589427753,1.0,0.0033811792423265,102
goss,0.3123569062459326,+,0.06998595523235711,7,0,118.0,0.5563257022020682,0.2653345458729339,1.0,0.0033879037145921,21
goss,0.5795643530313868,+,0.00213446151478151,9,0,90.0,0.28674931622905275,0.5068808198052621,1.0,0.0033889674802879,126
dart,0.3481354220047058,+,0.734049307276715,5,0,139.0,0.6700480854511857,0.7362628184113574,0.8925307490054039,0.0034113053651229,452
goss,0.9364152614870233,+,0.016670519503352535,9,0,34.0,0.10910744678599536,0.8576799616995752,1.0,0.0034257955386897,92
dart,0.8650364078024984,+,0.02322181001222206,9,0,59.0,0.9030377005207392,0.8769990294811751,0.8701989400731693,0.0034549971769691,249
dart,0.34075921066108245,+,0.12356373872773177,6,0,95.0,0.17972209681473422,0.8586807449272768,0.6624051899796849,0.0034616049267004,42
goss,0.9140787752287667,+,0.41738120574104254,4,0,74.0,0.6155101034228638,0.6786143652103531,1.0,0.0034657266552281,86
dart,0.38976716925306665,+,0.46669469737769614,4,0,101.0,0.1363735934213956,0.7440419039100385,0.7883782120562777,0.0034743657455965,52
goss,0.8233309115992721,+,0.2893228829861475,4,0,38.0,0.6810391246607139,0.6921104520712689,1.0,0.0034787783931108,18
dart,0.9238560307763466,+,0.55018762234503,4,0,128.0,0.7123770079798428,0.8560747473320739,0.825615495327472,0.0034851608748035,158
goss,0.25659255025665173,+,0.20743671001679864,9,0,84.0,0.013183035637853835,0.5271098077466071,1.0,0.0034977964134813,14
dart,0.45842533048262346,+,0.02108404331394602,9,0,58.0,0.6067031720490547,0.751410817003954,0.9714423584193157,0.0035080141029512,460
goss,0.8279123335158634,+,0.0038836007810552405,9,0,131.0,0.03305421887746497,0.29659223415494274,1.0,0.0035084373105815,107
dart,0.9064367384706872,+,0.8328600620745562,4,0,39.0,0.6124227383684451,0.40043453662277384,0.6228147934648954,0.003513744427641,316
dart,0.6066225275482511,+,0.6190262158788608,4,0,147.0,0.8367604612331547,0.44426128192962944,0.8457519856271342,0.0035155338928701,497
dart,0.5898246437301441,+,0.19402206772717667,5,0,69.0,0.8494007944493,0.7917604095807791,0.6934644272467794,0.0035163558796668,336
dart,0.17878490670066316,+,0.5072440276155487,9,0,52.0,0.30034488500882617,0.8537667928044446,0.7423732570965116,0.0035223649152668,237
goss,0.9266760308054706,+,0.17333150223120078,4,0,129.0,0.034994351484032925,0.25524289417380175,1.0,0.0035241057076494,124
dart,0.9589423781733613,+,0.7684058603483748,4,0,145.0,0.9274851086800732,0.778133256504934,0.9356172624574183,0.0035318364764219,432
dart,0.8443109758932099,+,0.003312598354991196,9,0,133.0,0.816337939277378,0.6691374749288993,0.8466451130298344,0.0035394357692393,280
dart,0.9997008018073883,+,0.8566288410409735,4,0,45.0,0.9808860151665116,0.876576821834613,0.9093862018962763,0.003555261428239,444
dart,0.8874990582212284,+,0.8117931706064277,4,0,56.0,0.6542037356852324,0.6345230883677042,0.7655710271737702,0.003563011869351,221
dart,0.8632317123949967,+,0.33975877851423325,4,0,144.0,0.7302256095991676,0.7378444486041847,0.9800427016278912,0.0035736411808168,401
dart,0.4105807075238055,+,0.7139564472744643,4,0,133.0,0.883315277380862,0.8373883555532842,0.7575408632394408,0.0035823126636455,3
dart,0.3696500508133823,+,0.037442680866824646,9,0,46.0,0.741215569910984,0.6983151265813541,0.7636417182324133,0.0035878058066859,358
dart,0.9486530702947131,+,0.37937325210031997,4,0,37.0,0.9606331892355944,0.8246705061472726,0.7794093106165458,0.003592867694674,243
goss,0.7474387830916178,+,0.017039498823072867,9,0,40.0,0.3584815225733641,0.8791358871980453,1.0,0.0035949964548062,12
dart,0.395835911070308,+,0.7104536264012967,4,0,36.0,0.9998527844173368,0.9807875078003958,0.9661594917538902,0.003596689843182,305
dart,0.7828998889241121,+,0.05305754076120404,7,0,43.0,0.7313359146549177,0.3725418720313594,0.7834961765746284,0.0036089053864801,89
dart,0.8733552472548555,+,0.14080903786978688,5,0,149.0,0.32526790177114584,0.7435141043342393,0.7615151593938875,0.0036144555335558,239
dart,0.9462129171068572,+,0.024773933552562542,9,0,61.0,0.8321100745131385,0.8551100436752705,0.889715528449328,0.0036246667862673,480
dart,0.4628567758072155,+,0.17366283116757708,5,0,77.0,0.18775361876094626,0.9036039054011896,0.9276919589965964,0.0036247699922581,50
dart,0.9988901946123004,+,0.9934438741316532,4,0,122.0,0.8923048483419158,0.9472097338479324,0.9007234804779065,0.003624980024257,187
dart,0.5342771874771952,+,0.8842438399337873,4,0,44.0,0.8485695792586785,0.9602350982887091,0.8685974692422302,0.0036290015239254,471
dart,0.9552912111659354,+,0.30481601445496354,4,0,103.0,0.5340421948614595,0.8342946637852204,0.9019944770567674,0.0036346742951628,210
goss,0.6330464081664933,+,0.965608846072151,7,0,59.0,0.9950942978273434,0.20108577791758558,1.0,0.0036428261778981,25
dart,0.7934919992890066,+,0.3288333535672449,4,0,46.0,0.599567690980777,0.9728235806149621,0.808552447949858,0.0036470685637155,232
dart,0.5965191396709343,+,0.08902039445090057,6,0,91.0,0.7518023785855141,0.9569885192243733,0.8652710016726984,0.0036676784331287,207
goss,0.8542035094337143,+,0.7703703783495217,5,0,119.0,0.8062043063894496,0.6708717191953304,1.0,0.003708042645577,466
goss,0.8471800206642264,+,0.40088850132309634,3,0,78.0,0.7625084901743365,0.7206731887110064,1.0,0.0037261828687439,307
dart,0.9127789326600112,+,0.1296731100407676,5,0,70.0,0.6946896343853821,0.28813841028148135,0.8694735790425897,0.0037340779195593,19
dart,0.887825138350456,+,0.0037941814576742863,9,0,132.0,0.9308530039361412,0.8142824207273511,0.8829172834201815,0.0037397414225027,493
goss,0.7797218315351517,+,0.504744099683512,3,0,64.0,0.12470065927231533,0.5158321119303967,1.0,0.0037426959614448,17
dart,0.9030074064773659,+,0.25330937625333694,4,0,131.0,0.8545145878252738,0.781688740453559,0.835113892616503,0.0037475087455204,485
dart,0.5713390544916959,+,0.0011591292216812763,8,0,75.0,0.8751118984907046,0.3977858693319253,0.9762269284769697,0.0037696407698265,20
dart,0.9158446698577283,+,0.2427599242808864,4,0,82.0,0.9754781499467912,0.9668321156464139,0.8118198354210773,0.0037905648515975,279
dart,0.9703603065969161,+,0.12324067893023008,5,0,132.0,0.8782982396446168,0.9342074764802946,0.9753723566051872,0.0037937205697132,163
dart,0.8651115148681421,+,0.12611700534216747,5,0,133.0,0.750557597462791,0.8668514915267537,0.8192996332582326,0.0037942173514116,427
dart,0.4915527984371457,+,0.28654335819486026,4,0,130.0,0.942009527643324,0.5780074754649518,0.6617168151043583,0.0038013506168111,58
dart,0.2278089173854091,+,0.1974336724836709,5,0,81.0,0.6363094537777997,0.65987966913721,0.9261315844708746,0.0038140390252553,204
dart,0.9722804295849315,+,0.824505081404165,3,0,31.0,0.6355153154085311,0.872114903440499,0.7052100264256016,0.0038190867652868,392
dart,0.43034932484350674,+,0.002880816327616994,8,0,60.0,0.6384134477550729,0.8167324077454597,0.5819921911802118,0.0038418796822181,38
goss,0.6579448561767343,+,0.14032653007413043,4,0,133.0,0.43802918644092326,0.7995534416071729,1.0,0.0038617007181329,6
goss,0.4727067692369845,+,0.6659871452045142,4,0,145.0,0.727725743177325,0.41010395885331374,1.0,0.0038623971528033,2
dart,0.7679112983438685,+,0.007868349557126944,8,0,92.0,0.888170360270586,0.9375282939547013,0.5126625823049852,0.0039075017577263,304
dart,0.8912207548976767,+,0.07954496857360234,6,0,132.0,0.9551342631662956,0.9960626784736502,0.9369637825592415,0.0039137162750987,164
goss,0.9984605495435079,+,0.2168854576050293,3,0,52.0,0.8825426649794638,0.9820818670157822,1.0,0.0039208619781483,356
dart,0.9678715424041705,+,0.9519403385902165,3,0,122.0,0.814585092594148,0.8871254900967398,0.974162491148318,0.0039384024080586,178
dart,0.9993879043551291,+,0.19940653014799975,4,0,145.0,0.8372183494701677,0.8364957573879661,0.9436635452994875,0.0039713676631524,292
goss,0.18691301409832783,+,0.2560320558522933,6,0,132.0,0.17187156139656068,0.8123959883573632,1.0,0.0039772290547045,5
goss,0.7371657292224756,+,0.7485519431083472,4,0,126.0,0.8474931748624248,0.44632280143740577,1.0,0.0040079670526124,132
goss,0.9985194535943231,+,0.008506540203703594,9,0,102.0,0.002732216158599976,0.421605575198024,1.0,0.0040092519124078,99
dart,0.5730553799868553,+,0.01918797809683442,7,0,94.0,0.9992141908112503,0.9436760541691551,0.7989470981457365,0.0040105928044367,250
dart,0.5674868858468987,+,0.1998319946299974,4,0,109.0,0.2397462764547309,0.6104408004135913,0.8384907344932301,0.0040256145761478,141
dart,0.9812896012356745,+,0.5664083113030566,3,0,120.0,0.7529286015861538,0.08382176964574228,0.945807415859882,0.0040613723699167,488
dart,0.9572931837444629,+,0.4563441081412301,3,0,81.0,0.8210997782307725,0.2949921421361634,0.8781767453328723,0.0040645157254899,462
dart,0.668231821248201,+,0.98523419743618,3,0,42.0,0.9295342779820768,0.6659470220584203,0.8362555849823962,0.0040653357722014,368
dart,0.7674961048215602,+,0.4903800031760429,3,0,128.0,0.4644216691916526,0.715533181944217,0.9099887606722117,0.0040889963594876,143
dart,0.8970983503790042,+,0.1848152975776706,4,0,83.0,0.9043482430989255,0.7120713474118299,0.9174952085792548,0.0041253347506565,457
dart,0.7563338972502472,+,0.5451247766087903,3,0,129.0,0.6140845004484705,0.8565632178631043,0.9373982168388629,0.0041680593064531,381
dart,0.8972834365040816,+,0.0011878475308563648,9,0,142.0,0.9976708575547047,0.9389645584670828,0.5269884077015815,0.0041751785812813,353
dart,0.1645281922266111,+,0.4976436018901338,8,0,97.0,0.23232429203853155,0.9318110219330945,0.6350990699658389,0.0041797483664178,43
dart,0.15546339413441185,+,0.6967410839117834,7,0,84.0,0.7986952322948366,0.9456551564652147,0.9957565532690885,0.0042507102852887,286
goss,0.8351598085954042,+,0.16971993201927307,3,0,110.0,0.9990810125817965,0.8929537755604583,1.0,0.0042578972218069,435
goss,0.9998516260415712,+,0.15260283077072123,3,0,43.0,0.9424682419774058,0.764020969518349,1.0,0.0042714239616117,475
goss,0.8588274363239383,+,0.00842283299752133,8,0,136.0,0.3072581638887394,0.8814784176329411,1.0,0.0043091228155143,13
dart,0.8358647941193137,+,0.0025973309968097334,8,0,117.0,0.6728830564335131,0.6806328231048538,0.8859673014907237,0.0043631235453248,211
dart,0.7140789553358786,+,0.15963489030502767,4,0,38.0,0.6400100015740248,0.583369285641829,0.663374599087876,0.0044039902770965,16
dart,0.2071778324294221,+,0.3867644472004468,8,0,58.0,0.27951982772338757,0.8507952230692066,0.7047518978119294,0.0044373442099344,51
dart,0.30019109364044005,+,0.022503630656014562,7,0,91.0,0.06995883945065304,0.8832852707523279,0.7741954976582408,0.0044398731470157,61
dart,0.5112439631631452,+,0.1784885436570929,4,0,41.0,0.8859503282674275,0.7253479436228629,0.7860118771937792,0.0044546894516684,199
goss,0.8036181214575231,+,0.014032092148670251,9,0,33.0,0.0522366906611955,0.4137797693596613,1.0,0.0044556668641341,114
dart,0.6590329703964184,+,0.010843469202054144,7,0,111.0,0.8871927324711253,0.5878724960370876,0.8223087273398559,0.0044565239550601,238
goss,0.9317835038998245,+,0.14519582072584913,3,0,138.0,0.08154746474261493,0.4605219485788965,1.0,0.0044815073262521,112
dart,0.9819023786685253,+,0.3518094331896476,3,0,64.0,0.80889781150396,0.8003674833423674,0.9235966459320946,0.0045158955420238,426
dart,0.8078514006724303,+,0.3657881494150144,3,0,93.0,0.8796643705546534,0.8466726973838733,0.9278349238128348,0.0045359644891321,448
dart,0.8062872540025897,+,0.366031858135497,3,0,132.0,0.9717350756366887,0.9351859144957522,0.8262918301246168,0.004537703793679,214
dart,0.8635458598583656,+,0.14102273519409056,4,0,89.0,0.7674027408270945,0.8620195790067311,0.7597592123156621,0.0046480158300088,328
dart,0.15362056611713404,+,0.1696103661926715,9,0,60.0,0.7740404073534752,0.143930785261296,0.9983283190286135,0.0047362439675834,469
dart,0.8871109008678862,+,0.27605979845792733,3,0,58.0,0.657461821459041,0.5449836549352047,0.5842303321509288,0.004839839308151,332
dart,0.9612892140850363,+,0.05649005483091871,6,0,142.0,0.6841514564819823,0.9991646887479776,0.9525125820282657,0.0049404098645936,481
goss,0.2552118901161536,+,0.9488153229378966,3,0,45.0,0.9910302212472629,0.5517602592988673,1.0,0.0050518998800037,31
dart,0.850969522565466,+,0.07012313630780448,5,0,52.0,0.7838437153025196,0.6942524475059337,0.9606411489626845,0.0050630840777853,492
dart,0.6725075282971191,+,0.12364611087004213,4,0,78.0,0.9011170887369906,0.9661115337232151,0.8954209843543557,0.0050653809029541,176
dart,0.9333807010129673,+,0.12169047336098655,4,0,120.0,0.9438030895789515,0.8186243113555971,0.7080211957168965,0.0051024605032253,341
dart,0.35388039499951723,+,0.2489572582256807,3,0,123.0,0.06432904015837357,0.7163585005311103,0.5433850520093713,0.0051652748864773,49
dart,0.8997345928900823,+,0.0025486199783760085,9,0,37.0,0.9833176301732445,0.9235739166489467,0.8713038892578588,0.0052728282818788,380
dart,0.2809912299878997,+,0.005723117721384121,8,0,67.0,0.8387296329969387,0.8120299604901104,0.7553956475023289,0.0053011637289407,390
dart,0.9354526075661319,+,0.049560156503258374,6,0,125.0,0.9168938861968511,0.7849310600162598,0.9410144255998306,0.0053289128637641,218
dart,0.9983237292501953,+,0.21060772842548664,3,0,133.0,0.8300868338058304,0.9754023001288246,0.9471181057895088,0.0054092950748912,162
dart,0.20419794039586053,+,0.23315914373601568,5,0,93.0,0.07181382399617006,0.44193096126484477,0.5395474349224018,0.0054813953561828,44
goss,0.3268786286297698,+,0.08897001843737148,3,0,59.0,0.982031110825172,0.35531673413897,1.0,0.0056970254132737,26
dart,0.2835189927357968,+,0.012136943461340897,6,0,115.0,0.3973078827197203,0.7774736463947599,0.5548411143281317,0.0057226066324642,46
dart,0.9984610228743437,+,0.06240866331216631,5,0,58.0,0.9984722904920064,0.745675787498455,0.919386707390847,0.0057805196951495,216
dart,0.11959579379452612,+,0.6643373033289138,8,0,112.0,0.5156107030039399,0.7644292014786955,0.5025589609673415,0.005855419334075,36
dart,0.7174362819732529,+,0.20733408259257455,3,0,89.0,0.645016839517162,0.3999353942726587,0.7046306605413382,0.0058812300961795,56
dart,0.751511092467405,+,0.10118918473795684,4,0,53.0,0.9714557379674065,0.9537648024241137,0.9957812547989077,0.0059130258307581,167
dart,0.412331005290025,+,0.01378848523778029,5,0,95.0,0.4114156042848419,0.8028280018792675,0.6167727670348987,0.0059142042371491,54
dart,0.961787683714232,+,0.043876809507514054,6,0,105.0,0.7359026277969405,0.9972488716550043,0.9602388999711831,0.0060025651066144,468
goss,0.9842208316316177,+,0.07188129350649967,3,0,35.0,0.7134360875455501,0.8271385861442062,1.0,0.0060359096268531,320
dart,0.486348115088711,+,0.20823674578234183,3,0,34.0,0.9499004156770124,0.9996337274761233,0.8434215004194658,0.0062158691280279,224
goss,0.6055311904442624,+,0.07971224996436874,3,0,135.0,0.012092599569338697,0.05243515792545361,1.0,0.0062686183397202,119
dart,0.36969156647564516,+,0.003675156820085206,5,0,128.0,0.9393697376027715,0.7340280179855683,0.9913912094108006,0.0062959407916909,7
goss,0.8290534193518626,+,0.06371827729523777,3,0,48.0,0.3499346235728419,0.229710924607656,1.0,0.0063831058702733,127
goss,0.11459451164142298,+,0.3798434037176264,8,0,39.0,0.8578041059291204,0.9816217503242992,1.0,0.0064600475167454,33
dart,0.8988866510152399,+,0.1414663369635313,3,0,107.0,0.8761702775212963,0.8129804658368046,0.881277633270812,0.0067989518231367,283
goss,0.6506936614454477,+,0.0322246971380355,4,0,62.0,0.20972345076800875,0.3681004257067719,1.0,0.0068466080704553,110
dart,0.9532751234163547,+,0.009038599904078001,7,0,149.0,0.5931175982990345,0.7506668665513195,0.6151699516205006,0.0068596205453644,371
dart,0.5243948802286443,+,0.0018948542636583882,5,0,81.0,0.6621930652651409,0.6560349741772727,0.5692441808958563,0.0069257084168802,63
dart,0.6878227639543238,+,0.15670950435446185,3,0,127.0,0.33636966611162106,0.9697429830334007,0.9391552140849657,0.0069991487774232,88
dart,0.9235048660030742,+,0.005093531026042883,7,0,57.0,0.8381311568457506,0.8089619126064914,0.908661708730908,0.0071170935466898,205
dart,0.5602612479864332,+,0.0090853518950129,5,0,106.0,0.8326320323149597,0.45470105222137214,0.847965681173882,0.0071960075442806,1
dart,0.7996003366174629,+,0.07284924886684502,4,0,82.0,0.6790077998077169,0.7200496633281936,0.9905829429702554,0.0072872767496284,389
dart,0.517203347608799,+,0.04688843995806756,4,0,140.0,0.4737741809151105,0.6607789619150027,0.6240528388644659,0.0073958993251412,47
dart,0.9190724756055638,+,0.028362271933112342,6,0,85.0,0.8697080796270036,0.8011483445190393,0.6413749874757517,0.0075295130016262,350
dart,0.9868010982225028,+,0.07929934584336472,4,0,74.0,0.6346959085638079,0.7376482409471418,0.7792113077440478,0.0076525577994451,352
goss,0.7682238502149461,+,0.038175398883197785,6,0,149.0,0.19127169778295916,0.181158404138413,1.0,0.0077836229127088,108
dart,0.8365060532431675,+,0.06737092781377137,4,0,90.0,0.5129912620542293,0.8444927105121768,0.8407013863417612,0.0080680633392917,254
dart,0.9791918957249444,+,0.006412120209344627,7,0,46.0,0.4872221520516279,0.2475737121074843,0.7564765782625703,0.0080815174823879,84
goss,0.17203789434059558,+,0.01995254989941212,7,0,104.0,0.9187225216693768,0.44483251230115173,1.0,0.0082285694847105,4
dart,0.1051963035833991,+,0.12276572871425817,9,0,55.0,0.9235986460156166,0.8219093192926318,0.9406976948525562,0.0082774025767182,472
dart,0.9082177201185195,+,0.042109563002453554,5,0,135.0,0.8442582653850212,0.7607353457522974,0.8910968767706137,0.0082988371870209,227
dart,0.2584155080260258,+,0.005693291701079953,8,0,142.0,0.5163245637809846,0.5492373427902768,0.5032692127837403,0.0083296978285289,53
dart,0.8726978628453267,+,0.005803136333449212,6,0,66.0,0.8178300196637514,0.003630307254743226,0.7416009466153191,0.0088537130611445,11
dart,0.1029077637860169,+,0.10534692158900319,9,0,33.0,0.7316662244457172,0.48935512260759073,0.9368134495374287,0.0089397731980872,236
dart,0.7092764257001236,+,0.004362032509589331,5,0,106.0,0.12463241910696972,0.5355009004063411,0.9817264119088553,0.0093962821783269,137
dart,0.15872164069987263,+,0.025333399522508324,8,0,65.0,0.33096586051233146,0.999078267638585,0.6903744874968866,0.0094257103420277,45
dart,0.2446638101733451,+,0.0019251524086632116,8,0,86.0,0.7783947048477641,0.8374648238485773,0.9512628380191442,0.0100076520671593,354
dart,0.4103538230817996,+,0.053630817919254115,3,0,77.0,0.9968900460921402,0.9052067966117212,0.8921094543319094,0.0100584082983444,202
goss,0.9567764780690733,+,0.017679226616446442,4,0,76.0,0.7006214446213659,0.9554779863099281,1.0,0.0105081936921066,10
goss,0.705547768828038,+,0.023105131145455617,5,0,47.0,0.2895508595272454,0.1332896068369488,1.0,0.0108114356427377,113
goss,0.6926507145801795,+,0.016347108125608977,5,0,111.0,0.30773632036627097,0.040832298212971324,1.0,0.0109029375332672,106
dart,0.20026964822914184,+,0.01702102828380128,9,0,112.0,0.5374229261908414,0.7737659640773508,0.928289161965292,0.0110490823803882,376
dart,0.10176719318176233,+,0.05734788415844169,8,0,105.0,0.20356033251887518,0.7844402299482518,0.5001592959020023,0.0113497951933755,70
dart,0.42326201245434536,+,0.001519816597171228,3,0,51.0,0.7523474454863904,0.8930642628417229,0.9026202526478637,0.0127424149573442,295
dart,0.995147581798001,+,0.030143795917904233,5,0,30.0,0.9209817283659104,0.6370340314241265,0.746247578775495,0.0132876382299937,15
dart,0.9969648042227023,+,0.05691186404017598,3,0,30.0,0.9961565041853457,0.8698256138763012,0.9174025578565486,0.0133063421984119,169
dart,0.726764635010569,+,0.056598552053414596,3,0,47.0,0.46170863053026256,0.9005926281125093,0.7061037753693538,0.0134735617055136,257
dart,0.2574079325759582,+,0.0014853400664053137,3,0,93.0,0.74909836071265,0.6768327619500918,0.7011229918981823,0.0152701304935045,191
goss,0.9316738943310773,+,0.011692671473574936,4,0,94.0,0.9402844420042968,0.84171834011035,1.0,0.0153652319185008,377
dart,0.6794435004533306,+,0.036029196876112925,3,0,103.0,0.8006557576981674,0.440884890587009,0.5338274279088474,0.01598812074193,62
dart,0.8085476604880903,+,0.006935357809494178,4,0,147.0,0.998285138089848,0.528953756798472,0.7339444533745291,0.0165815318288963,364
goss,0.7456587301791746,+,0.006330626775443629,4,0,131.0,0.19198338945367127,0.3837007325924541,1.0,0.0167168165365553,117
goss,0.9976205995261644,+,0.007400480703445915,5,0,31.0,0.22534803558759758,0.08422107623038777,1.0,0.0172923489387871,128
dart,0.9792067817169747,+,0.03284159713852133,3,0,79.0,0.9975975035497666,0.7733307915121505,0.9981633573615094,0.0180034519280747,235
dart,0.8380558408284373,+,0.0010274955253078571,3,0,146.0,0.17588856013304371,0.3465049996568122,0.907765457130723,0.0191122766722865,135
dart,0.9529542309101117,+,0.004583090600997214,3,0,56.0,0.9050024994836046,0.7651029457173352,0.7453518284293903,0.0243207959062758,344
dart,0.9799756829842501,+,0.0149030990858007,3,0,67.0,0.8003074621292128,0.5452102645600063,0.8506459570720314,0.0255414585849748,246
