iteration,f1_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
71,0.9929004018393479,2022-09-17 03:38:43.525601,2022-09-17 03:39:05.406020,0 days 00:00:21.880419,0.4864710087836885,0.5498467743203572,1.12969623561189,0.19134047279967198,7,5,439,1.3636084699399456,1.70787382798864,0.7325248475887562,COMPLETE
75,0.9928805462001026,2022-09-17 03:40:06.352728,2022-09-17 03:40:32.286701,0 days 00:00:25.933973,0.4561647927284612,0.5535546781350712,0.8886427174155356,0.16247055811904879,8,6,468,0.550344331146385,1.2295141322739798,0.7369172900859292,COMPLETE
44,0.9928805440040198,2022-09-17 03:29:43.927834,2022-09-17 03:30:14.616679,0 days 00:00:30.688845,0.47166343053110693,0.5747652292265598,1.5611731112948501,0.15131390173241635,10,2,395,2.639386376565829,1.5281619448242931,0.7375814714319293,COMPLETE
35,0.992865655249719,2022-09-17 03:26:12.340948,2022-09-17 03:26:32.407056,0 days 00:00:20.066108,0.46366521775924313,0.5398701468890558,2.3446729316453885,0.21388317780892083,10,1,401,2.3686658126739575,1.0346548690789783,0.6882645212950794,COMPLETE
61,0.992862339554723,2022-09-17 03:35:26.689823,2022-09-17 03:35:47.728005,0 days 00:00:21.038182,0.4797224332381868,0.5863466893642143,1.2567263127861295,0.1636605289543282,7,3,437,1.150442952414394,1.554111796168788,0.7349249935392368,COMPLETE
76,0.9928557179145424,2022-09-17 03:40:32.287017,2022-09-17 03:40:59.472173,0 days 00:00:27.185156,0.46133410334489366,0.5375833204775515,0.8261009396815264,0.1429201341846258,8,6,473,0.44509002354168015,1.2324923439484814,0.7359671557059106,COMPLETE
97,0.9928474713906985,2022-09-17 03:49:08.598708,2022-09-17 03:49:35.338231,0 days 00:00:26.739523,0.4744121183162152,0.7556643022484929,0.7407715150097469,0.21978724623798634,8,6,451,1.686915847826005,1.97398920067896,0.6768183678999424,COMPLETE
64,0.9928424876853655,2022-09-17 03:36:29.006534,2022-09-17 03:36:49.812155,0 days 00:00:20.805621,0.48599192689313364,0.5672056921702945,1.1631082501839956,0.18882828140083563,7,5,439,1.0699917799744187,1.6011071999790967,0.730132713075094,COMPLETE
86,0.9928424860985523,2022-09-17 03:44:30.722770,2022-09-17 03:44:57.448457,0 days 00:00:26.725687,0.42143234402662205,0.5939016709440784,1.3782082469968175,0.1447055576826933,8,6,474,0.24104997797274166,1.228319796639182,0.7009932192482534,COMPLETE
93,0.9928408342604678,2022-09-17 03:47:29.824738,2022-09-17 03:47:57.337222,0 days 00:00:27.512484,0.4517330934707403,0.6038747094682799,1.2646981689479135,0.15014503999288664,8,5,488,0.6626876131959698,1.8156794054038867,0.7233542057040974,COMPLETE
66,0.9928391843008856,2022-09-17 03:37:12.721899,2022-09-17 03:37:33.478985,0 days 00:00:20.757086,0.4871663991434388,0.5496295297081315,1.2053007706884353,0.19299543433692495,7,5,445,0.8700340037093763,1.7596711395165856,0.6911050612479468,COMPLETE
85,0.9928391751204045,2022-09-17 03:44:04.310098,2022-09-17 03:44:30.722455,0 days 00:00:26.412357,0.45865675753482815,0.549699452266525,1.3086829675235088,0.14577543689330322,8,5,478,0.6219461024370396,1.5006862494940176,0.7320877906781852,COMPLETE
99,0.9928391722444696,2022-09-17 03:49:57.810420,2022-09-17 03:50:23.521629,0 days 00:00:25.711209,0.4264875810417672,0.7677900185087273,0.6863782946176404,0.1080680868917582,8,6,470,0.29761840803272616,2.2333941845868335,0.7217770579162205,COMPLETE
72,0.9928358685985039,2022-09-17 03:39:05.406321,2022-09-17 03:39:26.149965,0 days 00:00:20.743644,0.49311758420242346,0.5510637532266055,1.209792671619855,0.19011579170028725,7,5,447,0.991031420360798,1.558798560676508,0.7338749619550949,COMPLETE
27,0.9928325777039462,2022-09-17 03:23:23.466970,2022-09-17 03:23:45.892816,0 days 00:00:22.425846,0.44534102687116295,0.6761274377727259,2.5295973905636204,0.22868649508498184,9,1,453,1.2350091633682105,0.6655132253094483,0.5769427378563131,COMPLETE
87,0.9928309054738264,2022-09-17 03:44:57.448770,2022-09-17 03:45:24.810204,0 days 00:00:27.361434,0.41999707993489455,0.592599314966708,1.387663236490811,0.14170942308167717,8,6,500,0.24155945658002523,1.2298126879374256,0.7086607164752105,COMPLETE
98,0.9928292686447144,2022-09-17 03:49:35.338548,2022-09-17 03:49:57.810116,0 days 00:00:22.471568,0.4714794493889433,0.7692984021534781,0.9605788344691099,0.2157800101684578,8,7,384,1.6878981328667575,2.0291038453218437,0.6755683585977635,COMPLETE
78,0.9928292530024587,2022-09-17 03:41:25.720471,2022-09-17 03:41:55.751586,0 days 00:00:30.031115,0.45819314503556047,0.5390595087084018,0.5474224374548247,0.16280064678614206,8,6,493,0.36990446792884896,1.2427357828918493,0.7032522629032696,COMPLETE
91,0.9928292501451534,2022-09-17 03:46:32.481941,2022-09-17 03:47:00.221583,0 days 00:00:27.739642,0.4581637228658765,0.5592047148623295,1.3433305883087356,0.1470504603500899,8,5,478,0.5817071352796672,0.8262032677496927,0.7349419115212388,COMPLETE
63,0.992824290827651,2022-09-17 03:36:08.039027,2022-09-17 03:36:29.006247,0 days 00:00:20.967220,0.48074760695560803,0.5746102073477103,1.1298073866894816,0.19122530729804396,7,3,432,1.189277851809493,1.5872850873336346,0.7256030272243045,COMPLETE
62,0.9928242901947694,2022-09-17 03:35:47.728316,2022-09-17 03:36:08.038712,0 days 00:00:20.310396,0.481680992243434,0.5864119118715363,1.1149451209676022,0.19132998183382297,7,2,436,1.1020830190391742,1.6195257848560014,0.7273874435164388,COMPLETE
95,0.9928242892442681,2022-09-17 03:48:18.807719,2022-09-17 03:48:47.624113,0 days 00:00:28.816394,0.3867591340290417,0.626985465866295,1.0189609123903127,0.15597478109591212,8,4,494,0.754934361057554,1.8135340211876916,0.7187256445542702,COMPLETE
92,0.9928242780505719,2022-09-17 03:47:00.221906,2022-09-17 03:47:29.824411,0 days 00:00:29.602505,0.46726428093005495,0.5321391202837665,1.081695932059549,0.12800552610237875,8,4,457,0.470158424430051,1.4927601593624333,0.7421689053275791,COMPLETE
67,0.9928226307344431,2022-09-17 03:37:33.479287,2022-09-17 03:37:54.627109,0 days 00:00:21.147822,0.4997488658279999,0.5003627526173261,0.6989112870422243,0.18324450230791448,7,5,442,0.8465768781239682,1.7460494338125911,0.6867195847755915,COMPLETE
57,0.9928209744423903,2022-09-17 03:34:31.017710,2022-09-17 03:34:48.690908,0 days 00:00:17.673198,0.4799460065754005,0.5903620605524734,1.804628903688259,0.20833490911653735,6,2,436,1.480153422614014,1.8814756611247274,0.7253487269074239,COMPLETE
81,0.9928193305435664,2022-09-17 03:42:42.575634,2022-09-17 03:43:04.229757,0 days 00:00:21.654123,0.48855458278238423,0.548245394772115,0.8248457886935509,0.1872683338333554,7,5,444,0.21246812311506352,1.5565975460400876,0.7161086456845348,COMPLETE
65,0.9928060866707722,2022-09-17 03:36:49.812434,2022-09-17 03:37:12.721582,0 days 00:00:22.909148,0.4857635111846403,0.563103733136661,0.9070035938437044,0.16757257217866783,7,6,464,1.1282189322505214,1.6268079860504048,0.733774753175741,COMPLETE
43,0.9928044284546731,2022-09-17 03:29:19.594773,2022-09-17 03:29:43.927540,0 days 00:00:24.332767,0.4688466613269606,0.5842208879914728,1.597516060351347,0.1525851933638112,9,2,398,2.628060253731632,1.4751149360149807,0.7076042261075991,COMPLETE
41,0.9927978296273011,2022-09-17 03:28:28.335264,2022-09-17 03:28:53.157689,0 days 00:00:24.822425,0.4328458748748245,0.5985828501957452,1.9751351229441245,0.2142436978456098,10,1,398,1.9719216145477434,1.0868447076295449,0.6371578723338317,COMPLETE
82,0.9927945018890549,2022-09-17 03:43:04.230085,2022-09-17 03:43:27.208964,0 days 00:00:22.978879,0.45978327216837117,0.535548255126043,1.0644978527019362,0.17338010275434831,7,4,466,0.4568779395866709,0.9875410729870735,0.7381734324388145,COMPLETE
77,0.9927944970529076,2022-09-17 03:40:59.472487,2022-09-17 03:41:25.720181,0 days 00:00:26.247694,0.4164569508210425,0.5247811829029522,0.914419950511312,0.14498795031431178,8,7,472,0.5424446849290874,1.167910895871746,0.6763240528163026,COMPLETE
45,0.9927928400852656,2022-09-17 03:30:14.616941,2022-09-17 03:30:38.180500,0 days 00:00:23.563559,0.47185775946166825,0.5270922767003328,1.648178368312767,0.15418429348757898,9,3,395,2.6908389600334948,1.506734352923318,0.7462293656609958,COMPLETE
32,0.9927912020733307,2022-09-17 03:25:10.385250,2022-09-17 03:25:29.354232,0 days 00:00:18.968982,0.4514792251240697,0.5770509765630099,2.642072988760015,0.22742904631069955,10,2,430,2.4796214209899268,0.7837560433079441,0.5979574787980294,COMPLETE
52,0.9927878763139514,2022-09-17 03:32:24.978120,2022-09-17 03:32:49.161785,0 days 00:00:24.183665,0.4298937329657738,0.532040457015039,1.422867763420371,0.14336071916683202,9,2,355,2.7383802905173322,1.4699290397372846,0.749472671358039,COMPLETE
28,0.9927829314692223,2022-09-17 03:23:45.893113,2022-09-17 03:24:06.766631,0 days 00:00:20.873518,0.4484423551177974,0.6531530838098757,2.540045742015239,0.21865056002839856,9,1,496,2.4113392262114877,0.2829539375632155,0.6108922535080685,COMPLETE
56,0.9927796037952475,2022-09-17 03:33:56.341053,2022-09-17 03:34:31.017414,0 days 00:00:34.676361,0.4028130892518668,0.6197061991339414,0.8356239547919888,0.10438876993645743,10,7,413,2.822837082617912,1.7709588313226305,0.6869848887607662,COMPLETE
39,0.9927779711861958,2022-09-17 03:27:35.223529,2022-09-17 03:28:00.101695,0 days 00:00:24.878166,0.4607396994830417,0.6018409645590018,1.9892645044870598,0.21409816379443783,10,1,392,1.9532741364830601,1.0894953107554481,0.6287925987948324,COMPLETE
51,0.9927779575083999,2022-09-17 03:32:01.956046,2022-09-17 03:32:24.977831,0 days 00:00:23.021785,0.480719034523291,0.5078812977422846,1.6633255826740947,0.1556252444945887,9,3,402,2.7255510322343475,1.5647279705357147,0.7361889633018075,COMPLETE
53,0.992776279910657,2022-09-17 03:32:49.162097,2022-09-17 03:33:16.466350,0 days 00:00:27.304253,0.47345245628303845,0.5618869349303276,1.8787620895337607,0.08434399823789515,10,2,370,2.2795110771620726,1.65030367932619,0.7055030389913413,COMPLETE
88,0.9927746419752936,2022-09-17 03:45:24.810541,2022-09-17 03:45:51.128247,0 days 00:00:26.317706,0.4767780522808832,0.5750412829846875,0.9655592125088126,0.13278753736131832,8,7,438,0.14497246696086447,1.1110168722511615,0.6805962426393556,COMPLETE
46,0.9927729830392,2022-09-17 03:30:38.180795,2022-09-17 03:31:06.353400,0 days 00:00:28.172605,0.40326717649965305,0.5992545186469251,1.5681384308851045,0.13787955842523344,10,2,354,1.462251379870112,1.6581381849950931,0.6986142370061165,COMPLETE
83,0.992772982712108,2022-09-17 03:43:27.209275,2022-09-17 03:43:47.875653,0 days 00:00:20.666378,0.472345551484648,0.5158261249949196,1.4526714777932654,0.16104130213842618,7,5,457,1.3453284757180595,1.387415064946701,0.6967522240227491,COMPLETE
31,0.9927697024557772,2022-09-17 03:24:48.776146,2022-09-17 03:25:10.384987,0 days 00:00:21.608841,0.44667344548989835,0.6896317830619123,2.49318168271301,0.22718885283404677,9,1,454,2.4749568747874626,0.7157006815007565,0.5990888922503255,COMPLETE
90,0.9927663632532574,2022-09-17 03:46:07.150498,2022-09-17 03:46:32.481615,0 days 00:00:25.331117,0.4418273531936972,0.5815214717910953,0.7933794389912661,0.11729884451418504,8,6,425,0.01355313913231726,0.9825629388895286,0.7057445009606166,COMPLETE
42,0.9927647279622049,2022-09-17 03:28:53.157978,2022-09-17 03:29:19.594492,0 days 00:00:26.436514,0.42861336001652633,0.5426483914713751,2.1905392489955,0.17924415556092455,10,3,488,1.60763230863398,0.5113526342462529,0.6471949125170166,COMPLETE
37,0.9927630629839085,2022-09-17 03:26:59.105343,2022-09-17 03:27:18.866028,0 days 00:00:19.760685,0.41383728344242704,0.5609561558666,2.328116895352763,0.20224319228702528,10,3,424,2.593248805659049,0.9646532893108725,0.6969813555436927,COMPLETE
80,0.9927630492371543,2022-09-17 03:42:18.693032,2022-09-17 03:42:42.575306,0 days 00:00:23.882274,0.44301721717112724,0.569351501653253,0.5811544867116918,0.11714054058589626,8,7,420,0.6476481883192823,1.2910421456944206,0.7492803228966405,COMPLETE
96,0.9927564480778409,2022-09-17 03:48:47.624449,2022-09-17 03:49:08.598384,0 days 00:00:20.973935,0.44939426544759686,0.5689796511245312,1.2732468305780844,0.16672581762911282,7,5,463,1.388786285435764,1.3279598675969315,0.7007759972931127,COMPLETE
94,0.9927564419181952,2022-09-17 03:47:57.337555,2022-09-17 03:48:18.807392,0 days 00:00:21.469837,0.42391719801535577,0.6013998449456646,1.5298726499161708,0.17470997884668232,7,6,485,0.6766639280631628,1.4118030770172165,0.6598748305198796,COMPLETE
73,0.992754794349768,2022-09-17 03:39:26.150247,2022-09-17 03:39:48.848811,0 days 00:00:22.698564,0.49361046268489867,0.5525369489855836,1.3141167253413402,0.17505955152543337,7,5,485,1.005174620193128,1.713284922460818,0.48555177017665524,COMPLETE
59,0.9927498208342743,2022-09-17 03:35:03.978681,2022-09-17 03:35:20.844987,0 days 00:00:16.866306,0.43649659895573273,0.6137749730663717,1.8013723731251239,0.2107132155322159,6,1,426,1.088265800196072,1.9264715106798904,0.6435933814975144,COMPLETE
69,0.9927481877253076,2022-09-17 03:38:06.466468,2022-09-17 03:38:25.991267,0 days 00:00:19.524799,0.45101498840082044,0.5716235263591014,1.2310674487829663,0.23306853444745576,7,7,414,1.1693608742409904,1.987392357186539,0.6568271472177942,COMPLETE
33,0.992743216312322,2022-09-17 03:25:29.354493,2022-09-17 03:25:49.773788,0 days 00:00:20.419295,0.4450609611015248,0.5756072346810936,2.3904593355404966,0.22543155575053309,9,1,420,2.2676158344565973,0.7524034553392496,0.6013603716300133,COMPLETE
58,0.9927398840397492,2022-09-17 03:34:48.691286,2022-09-17 03:35:03.978400,0 days 00:00:15.287114,0.4987680919899092,0.6415068929269199,1.49307565559548,0.20639694838012024,5,2,466,1.4554961461908866,2.0104969282587253,0.715193557294787,COMPLETE
84,0.9927382316593064,2022-09-17 03:43:47.875964,2022-09-17 03:44:04.309793,0 days 00:00:16.433829,0.4883946912014458,0.611168361059566,1.1797718181744403,0.18362594992152798,6,6,411,0.7926469672914787,1.7017415856729268,0.7204789208111259,COMPLETE
23,0.9927316639483411,2022-09-17 03:21:56.625281,2022-09-17 03:22:18.427203,0 days 00:00:21.801922,0.49520741432988075,0.7773374680482515,2.9440756570918607,0.29946061340661845,10,3,445,0.7515292437100646,1.298635592632989,0.5655971629976095,COMPLETE
79,0.9927299594657792,2022-09-17 03:41:55.751900,2022-09-17 03:42:18.692733,0 days 00:00:22.940833,0.43618580569305904,0.5545710019617531,0.8967149429452532,0.1356314941756698,7,6,482,0.40673605850368316,1.3489962065519796,0.7396829181658289,COMPLETE
26,0.9927283487266441,2022-09-17 03:23:01.224377,2022-09-17 03:23:23.466697,0 days 00:00:22.242320,0.44768749388306767,0.6937801243301792,2.5109512699311853,0.2639220698972475,9,1,461,1.8024309368546136,0.6357695966424018,0.5847548389902428,COMPLETE
55,0.9927233369842099,2022-09-17 03:33:35.851111,2022-09-17 03:33:56.340774,0 days 00:00:20.489663,0.46385761411136217,0.5203803137516941,2.0769237516721852,0.12871543635776017,8,1,388,2.551491915080911,1.4112314378796489,0.670132095770463,COMPLETE
24,0.9927167773415919,2022-09-17 03:22:18.427446,2022-09-17 03:22:40.326899,0 days 00:00:21.899453,0.4889460170170191,0.7802491404698495,2.927200613385002,0.2681853771558864,10,3,449,1.274787391066532,0.7127636348936126,0.5619109808961867,COMPLETE
68,0.9927167231607555,2022-09-17 03:37:54.627411,2022-09-17 03:38:06.466164,0 days 00:00:11.838753,0.4557782827089769,0.6695826202581232,0.4421076524715706,0.19885956570240115,7,4,233,0.9433970466415497,1.363597704991962,0.6944570074663201,COMPLETE
25,0.9927134571960935,2022-09-17 03:22:40.327142,2022-09-17 03:23:01.224086,0 days 00:00:20.896944,0.46331958543525853,0.6940458994812042,2.5151468659001095,0.2602803930909747,9,2,453,1.866134433327832,0.5240294390564181,0.5727224621331066,COMPLETE
36,0.9927117686296719,2022-09-17 03:26:32.407330,2022-09-17 03:26:59.105075,0 days 00:00:26.697745,0.4669351569090428,0.5073005146329965,2.0285362961868416,0.1514803418234727,10,2,407,2.154219493155051,1.0517830621555908,0.6640745296725006,COMPLETE
29,0.992708470948674,2022-09-17 03:24:06.766908,2022-09-17 03:24:26.810245,0 days 00:00:20.043337,0.31607021381099776,0.65007917594679,2.567945898545959,0.22573430712954046,9,2,483,2.4226963148622476,0.294079016334624,0.6256262541520939,COMPLETE
38,0.9927068015652001,2022-09-17 03:27:18.866312,2022-09-17 03:27:35.223256,0 days 00:00:16.356944,0.36778910507572415,0.5357670920058477,2.7482564003880268,0.2414200459071027,8,2,473,2.7979705601659965,0.1762009795114311,0.7209271967774363,COMPLETE
54,0.9927051425576768,2022-09-17 03:33:16.466685,2022-09-17 03:33:35.850809,0 days 00:00:19.384124,0.37144345235611864,0.5478014857283153,1.6472586532639193,0.17772227067717344,9,3,322,2.960107144462107,1.193816466621469,0.7299703929386547,COMPLETE
34,0.9926968819022969,2022-09-17 03:25:49.774039,2022-09-17 03:26:12.340682,0 days 00:00:22.566643,0.417552688106521,0.666700467478676,2.6675628832294436,0.18348611628367079,9,2,475,2.9117889148155585,0.3822117720296031,0.47212140485622445,COMPLETE
22,0.9926704579426249,2022-09-17 03:21:34.748883,2022-09-17 03:21:56.625022,0 days 00:00:21.876139,0.4959944229743186,0.7966878212868668,2.9823420422771845,0.2981677621226526,10,4,448,0.7088364834697836,1.2570053854405092,0.5309185929440114,COMPLETE
20,0.9926688026596864,2022-09-17 03:20:52.191909,2022-09-17 03:21:13.277075,0 days 00:00:21.085166,0.4983128396926686,0.7820771109155216,2.9922984753230932,0.2865116559817418,10,4,378,0.6170966647770486,1.3060258089784726,0.5200405588856692,COMPLETE
21,0.9926175085696567,2022-09-17 03:21:13.277314,2022-09-17 03:21:34.748644,0 days 00:00:21.471330,0.4801008970645012,0.7427435246204552,2.821194785548065,0.2956481930537126,10,4,378,0.7106306812816034,1.3321699298702563,0.5243482699360709,COMPLETE
19,0.9925810999751614,2022-09-17 03:20:25.727525,2022-09-17 03:20:52.191659,0 days 00:00:26.464134,0.39529226747739976,0.7935516255791916,2.7167196157634974,0.28654978407535214,10,4,377,0.32004411122394105,1.8638328517567024,0.5106902320640492,COMPLETE
17,0.9925728125419574,2022-09-17 03:19:43.178749,2022-09-17 03:20:02.927640,0 days 00:00:19.748891,0.3979714829094868,0.9069729057339091,1.7533970761312427,0.24219134319713415,8,4,349,0.10596737927183986,2.0666769971426535,0.38364379363033047,COMPLETE
12,0.992554577744555,2022-09-17 03:18:32.430042,2022-09-17 03:18:45.417352,0 days 00:00:12.987310,0.3693151884567902,0.8505676748630011,1.3075003617997194,0.19387088854414447,7,10,303,0.04190188233904846,2.1587710304875833,0.3076513410733145,COMPLETE
11,0.992542998865144,2022-09-17 03:18:18.943890,2022-09-17 03:18:32.429801,0 days 00:00:13.485911,0.34323598117117576,0.9780710752389383,1.4253231320419,0.20012147711671233,7,9,287,1.040475112996182,2.096309144338053,0.34957147199543337,COMPLETE
47,0.9925396575297372,2022-09-17 03:31:06.353683,2022-09-17 03:31:25.290720,0 days 00:00:18.937037,0.38317415335625615,0.5623523877374353,1.9109749735221786,0.10468409872302813,9,2,323,2.9176404167459484,1.1524428445491999,0.7127672493900503,COMPLETE
50,0.9925148480223299,2022-09-17 03:31:41.690461,2022-09-17 03:32:01.955760,0 days 00:00:20.265299,0.26088779759093517,0.5870642427505961,1.687684354466136,0.160934600178189,8,1,390,1.74165365753727,0.8952876770720857,0.6847078405771236,COMPLETE
3,0.9924734645724024,2022-09-17 03:16:29.419978,2022-09-17 03:16:40.955335,0 days 00:00:11.535357,0.48766441923617826,0.5088544593410739,1.8703780473662373,0.1320438630162051,7,10,238,0.5419459628792296,1.8921728236405686,0.6322549982681043,COMPLETE
18,0.9924570272823613,2022-09-17 03:20:02.927872,2022-09-17 03:20:25.727278,0 days 00:00:22.799406,0.4157549910190341,0.903445495959955,1.8105112690987166,0.25003882563310387,8,1,365,0.08127776511533047,0.41881699675296025,0.41783641697629104,COMPLETE
13,0.9924371046628341,2022-09-17 03:18:45.417618,2022-09-17 03:18:58.518188,0 days 00:00:13.100570,0.33101289039091414,0.954584044193048,0.9889356375251022,0.22582049601540272,6,8,335,0.052136307808754,2.3402618915094044,0.2646466985640482,COMPLETE
10,0.9924238599942424,2022-09-17 03:18:05.962132,2022-09-17 03:18:18.943551,0 days 00:00:12.981419,0.35068301879464814,0.9608024205121335,1.5263595791867315,0.20477451515538866,7,8,277,1.0069701141294845,2.095677587958853,0.27759144397176916,COMPLETE
74,0.9923874339643367,2022-09-17 03:39:48.849119,2022-09-17 03:40:06.352423,0 days 00:00:17.503304,0.28412792290484234,0.5146542826919956,1.2042732535903458,0.1980380141571266,6,5,449,0.8247002106765051,2.1478722069659075,0.4437835615675686,COMPLETE
14,0.9923759239069196,2022-09-17 03:18:58.518429,2022-09-17 03:19:17.219896,0 days 00:00:18.701467,0.3834439968244766,0.8563263134984034,1.237613597429717,0.25824739848521033,8,9,336,0.9399055322629722,2.340335710663508,0.3516571827832455,COMPLETE
30,0.9923626235921923,2022-09-17 03:24:26.810503,2022-09-17 03:24:48.775856,0 days 00:00:21.965353,0.20888040909166108,0.6070679881135173,2.0249686718099187,0.16740911062093478,8,1,500,1.306798766546272,0.14246364909068038,0.6822967949005986,COMPLETE
15,0.9920614405756674,2022-09-17 03:19:17.220169,2022-09-17 03:19:27.853269,0 days 00:00:10.633100,0.2978422320000692,0.8692028541746201,0.06490469387426345,0.17171107037985162,5,9,305,2.0457035427438894,1.544521779847901,0.3203714137498082,COMPLETE
70,0.992043247469118,2022-09-17 03:38:25.991577,2022-09-17 03:38:43.525293,0 days 00:00:17.533716,0.21966995939290726,0.542161692266467,1.0089813121331355,0.16826010344211217,6,6,459,1.2205302092149086,1.8507235800156903,0.7146005269519216,COMPLETE
5,0.9917817878993049,2022-09-17 03:17:16.397497,2022-09-17 03:17:26.931190,0 days 00:00:10.533693,0.3496979353616575,0.5875602995368907,1.0425031947549739,0.286746391121608,3,5,404,2.639389419399896,0.9294309537999758,0.72132928114031,COMPLETE
0,0.9917437379076358,2022-09-17 03:15:34.880122,2022-09-17 03:15:49.749218,0 days 00:00:14.869096,0.23670603804728163,0.5514877280393905,1.5135170770722968,0.19501501322828635,10,10,101,0.567806474611995,0.019210951686080224,0.7311872402177242,COMPLETE
16,0.991603051287292,2022-09-17 03:19:27.853525,2022-09-17 03:19:43.178527,0 days 00:00:15.325002,0.18157545366727468,0.7948616046054244,0.6461620474956997,0.08622334494763417,8,6,255,0.9415940159952974,2.4945515273114487,0.5095479653729084,COMPLETE
8,0.9915898170019293,2022-09-17 03:17:39.545579,2022-09-17 03:17:52.035361,0 days 00:00:12.489782,0.43522088551114646,0.6234828885635249,2.354378143010967,0.10442569781881936,4,8,420,0.49157357168115645,2.703256110623754,0.6717112068453441,COMPLETE
49,0.9910156032924698,2022-09-17 03:31:35.686571,2022-09-17 03:31:41.690208,0 days 00:00:06.003637,0.4708612237129652,0.5229008335278735,1.1142204135403153,0.19055654233417835,4,1,185,2.6058221651773046,1.4317143680307705,0.7497366406392928,COMPLETE
6,0.9907723253657443,2022-09-17 03:17:26.931432,2022-09-17 03:17:35.815386,0 days 00:00:08.883954,0.2575599307309182,0.5394398418096029,2.1981723540748717,0.13019986160684704,6,2,207,0.28943972434797316,1.2462589332745337,0.46856833277865045,COMPLETE
48,0.9905538972420354,2022-09-17 03:31:25.291019,2022-09-17 03:31:35.686298,0 days 00:00:10.395279,0.43259870476503565,0.6259250616451768,1.3323415705687076,0.1216559270575213,3,5,401,2.128736297468467,1.7870348172637782,0.6539622002363217,COMPLETE
4,0.98987535274002,2022-09-17 03:16:40.955553,2022-09-17 03:17:16.397271,0 days 00:00:35.441718,0.24712174633058304,0.6310075475943475,0.3341578353371323,0.01859610267565242,9,7,496,2.7743030747886355,1.7024637207357451,0.7345099306443296,COMPLETE
60,0.9898258008213388,2022-09-17 03:35:20.845269,2022-09-17 03:35:26.689584,0 days 00:00:05.844315,0.1296161278989578,0.7185022034738716,2.1504607762869776,0.24528567084870445,6,1,131,1.32480447611831,2.30290713312726,0.6689376460354854,COMPLETE
89,0.9891919513620877,2022-09-17 03:45:51.128571,2022-09-17 03:46:07.150182,0 days 00:00:16.021611,0.052549586095735845,0.82789022102623,0.167317134868898,0.159486585082788,5,6,470,0.897844278709809,2.9655174590216897,0.6924661694275581,COMPLETE
40,0.9860735587631276,2022-09-17 03:28:00.101980,2022-09-17 03:28:28.335004,0 days 00:00:28.233024,0.09050955906404587,0.6353445707355446,2.300780035643265,0.04872177525357342,9,1,432,2.3013283775433306,0.8793315281426417,0.5494428109730797,COMPLETE
2,0.9828550853772068,2022-09-17 03:16:02.089792,2022-09-17 03:16:29.419765,0 days 00:00:27.329973,0.4235018841176599,0.8309661690331756,0.7270163759333919,0.0005215598368920726,9,3,415,1.597547406907229,1.0367654259296009,0.39054891597919333,COMPLETE
7,0.9816645639575506,2022-09-17 03:17:35.815610,2022-09-17 03:17:39.545329,0 days 00:00:03.729719,0.16377034964188908,0.7315706473279554,2.1984558488075594,0.11955552262408374,5,6,102,1.28667224642666,0.02360194252695369,0.5804420466480272,COMPLETE
9,0.9701201631537084,2022-09-17 03:17:52.035574,2022-09-17 03:18:05.961900,0 days 00:00:13.926326,0.08946116909874204,0.7095372223406188,2.154374961161073,0.0062032503503140065,9,10,166,1.6366220565186538,2.9923419616218982,0.6436210153947576,COMPLETE
1,0.9392980754616137,2022-09-17 03:15:49.749470,2022-09-17 03:16:02.089574,0 days 00:00:12.340104,0.46240624616182235,0.6706296605918916,2.751950468386096,0.0022894621868114304,3,5,477,2.1459346086743087,0.8892778950407629,0.4384837307553489,COMPLETE
