iteration,precision,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
62,0.9974033228158488,2022-09-17 03:22:55.471133,2022-09-17 03:24:05.105769,0 days 00:01:09.634636,0.4340383245471247,0.9607970073748959,0.4016673530472217,0.1573637014881627,10.0,1.0,467.0,0.9694542204466771,1.0660815791272713,0.7161336536216777,COMPLETE
61,0.9972737549039165,2022-09-17 03:21:51.698133,2022-09-17 03:22:55.470821,0 days 00:01:03.772688,0.4519536538915952,0.9637640906422561,0.9050386148196958,0.15572268426727634,10.0,1.0,471.0,0.9142743266703215,0.8707290616634888,0.7121246066523491,COMPLETE
98,0.9971192937623418,2022-09-17 03:52:11.082815,2022-09-17 03:52:37.939599,0 days 00:00:26.856784,0.4650708162678963,0.6246487312435548,0.7439863395699633,0.21421989761794583,10.0,1.0,417.0,1.0094560543409514,0.8188742900609469,0.6290699870244969,COMPLETE
94,0.9970633519597563,2022-09-17 03:50:06.056751,2022-09-17 03:50:54.986445,0 days 00:00:48.929694,0.4468459357488129,0.6035130666996172,0.7041893098832239,0.20268852534186532,10.0,1.0,438.0,0.9825071597001407,0.797587044511514,0.6108765602317456,COMPLETE
84,0.9970354614643225,2022-09-17 03:41:42.768977,2022-09-17 03:42:39.238265,0 days 00:00:56.469288,0.46618522989891537,0.6345354709188789,0.9009873856786286,0.2053463802898895,10.0,2.0,428.0,0.9922078437139941,0.3372056932339146,0.6868714139754192,COMPLETE
93,0.9970037502948084,2022-09-17 03:49:06.301809,2022-09-17 03:50:06.056422,0 days 00:00:59.754613,0.4643593143584587,0.8119794974050386,0.964280988723721,0.18124795401913718,10.0,1.0,449.0,1.1557436987906962,0.7814130901282668,0.5725265276078436,COMPLETE
50,0.9969961059397754,2022-09-17 03:14:46.616138,2022-09-17 03:15:05.123629,0 days 00:00:18.507491,0.4525253546022151,0.6202400195776203,0.8990910044327695,0.1782353039842031,10.0,1.0,405.0,1.1343675661141528,0.6022188867023858,0.6411565046445256,COMPLETE
81,0.996969061806519,2022-09-17 03:39:13.226010,2022-09-17 03:40:17.940656,0 days 00:01:04.714646,0.44935534331309246,0.6010901568786472,0.8932366999030104,0.18303188530090167,10.0,2.0,469.0,0.9891810192913626,0.5205376267696707,0.648390391166898,COMPLETE
95,0.9969471728165649,2022-09-17 03:50:54.986767,2022-09-17 03:51:22.173318,0 days 00:00:27.186551,0.44829819990191244,0.601268228071881,0.854351876291729,0.22131404314331152,10.0,1.0,424.0,0.7973361861999266,0.7492789390560317,0.6333321931127847,COMPLETE
76,0.9969303321759722,2022-09-17 03:35:01.461786,2022-09-17 03:36:04.657209,0 days 00:01:03.195423,0.4480759886806767,0.7255846882709843,0.9075725511329935,0.17542219234552855,10.0,3.0,470.0,1.1543783202391438,0.3442811022281068,0.6735422068027428,COMPLETE
82,0.996921421526138,2022-09-17 03:40:17.941020,2022-09-17 03:41:19.740036,0 days 00:01:01.799016,0.4719481624813407,0.6026335667866743,0.8940594331755018,0.19117799990705472,10.0,2.0,471.0,0.9914299648803723,0.5229040785173393,0.6474254613445236,COMPLETE
64,0.9969047880829344,2022-09-17 03:25:11.527460,2022-09-17 03:26:13.924645,0 days 00:01:02.397185,0.407619002621591,0.6031488763318041,0.39181721206326003,0.18672749207067874,10.0,3.0,454.0,0.9920481707936164,1.0418956661609104,0.7153176039747903,COMPLETE
74,0.9969025605499454,2022-09-17 03:33:06.975050,2022-09-17 03:34:07.776442,0 days 00:01:00.801392,0.3711885767871467,0.7263251889474353,0.5144995475376175,0.17727017587987015,10.0,3.0,469.0,1.2341786315173189,0.5203118380137648,0.5795228086953623,COMPLETE
97,0.9968996318105087,2022-09-17 03:51:42.901867,2022-09-17 03:52:11.082485,0 days 00:00:28.180618,0.4920459552532474,0.5590900693682761,0.9421956333702434,0.20390585399251193,10.0,1.0,435.0,0.8770143120039581,0.7782588850937925,0.6395108180131562,COMPLETE
92,0.9968536742572744,2022-09-17 03:48:03.079032,2022-09-17 03:49:06.301475,0 days 00:01:03.222443,0.4332920576208758,0.8129772074083017,0.9865124635171639,0.18043094495611717,10.0,2.0,472.0,1.1424285310096591,0.6320130995783853,0.5807881812462808,COMPLETE
87,0.9968387881688905,2022-09-17 03:44:18.314222,2022-09-17 03:45:19.873626,0 days 00:01:01.559404,0.43422470127102514,0.7409985577176286,1.023924652441095,0.1749842120145679,10.0,2.0,473.0,1.2929755310418296,0.3860440928379184,0.5297864922763339,COMPLETE
63,0.9968354641876132,2022-09-17 03:24:05.106072,2022-09-17 03:25:11.527152,0 days 00:01:06.421080,0.4105086491818849,0.6152013388244423,0.3927818933524886,0.15854624498784453,10.0,2.0,457.0,1.0202703946979268,1.0533213838181663,0.7135889751197768,COMPLETE
53,0.9968163409993077,2022-09-17 03:15:39.898759,2022-09-17 03:16:46.256951,0 days 00:01:06.358192,0.451420170153688,0.5956429480720294,0.6107954558089226,0.1423887248849739,10.0,2.0,487.0,1.075795868550137,1.0970505713360736,0.642063515538363,COMPLETE
45,0.9967911773987278,2022-09-17 03:13:16.412319,2022-09-17 03:13:38.443729,0 days 00:00:22.031410,0.45384523172458074,0.963440678656624,0.7824535716838779,0.16522446965439497,10.0,1.0,467.0,1.0607792873205437,0.6019204781824288,0.31850438350422716,COMPLETE
69,0.9967887261947239,2022-09-17 03:28:39.128557,2022-09-17 03:29:40.804815,0 days 00:01:01.676258,0.33692249013733266,0.6362272425726831,0.1930067245693331,0.1865244110138377,10.0,3.0,455.0,0.6022347210805881,1.3427910677326764,0.7332428740734291,COMPLETE
79,0.996781876814794,2022-09-17 03:37:20.745449,2022-09-17 03:38:31.743299,0 days 00:01:10.997850,0.39723710477371266,0.683463894317379,0.32654449306694067,0.14345334027272685,10.0,3.0,485.0,2.115334843648576,0.1587926927356096,0.6913515685019921,COMPLETE
43,0.9967703924985478,2022-09-17 03:12:31.349665,2022-09-17 03:12:53.823743,0 days 00:00:22.474078,0.46197324412896695,0.9624304712123244,0.6877797822205671,0.16772873970939062,10.0,1.0,474.0,1.0652443262841538,0.8504662757887949,0.3149056402457543,COMPLETE
44,0.996720134783519,2022-09-17 03:12:53.824018,2022-09-17 03:13:16.412002,0 days 00:00:22.587984,0.45702831578232417,0.9653445245630302,0.7615980126969476,0.15969346385366584,10.0,1.0,483.0,1.0735653082965322,0.8529376956466498,0.314144102100953,COMPLETE
71,0.9967064251378435,2022-09-17 03:30:13.820334,2022-09-17 03:31:12.748787,0 days 00:00:58.928453,0.3231223958222292,0.6495612380144484,0.18034666231146523,0.18873879659455184,10.0,3.0,459.0,0.6256794825848595,1.3260604931934532,0.7329589985215317,COMPLETE
41,0.996699494630868,2022-09-17 03:11:47.405415,2022-09-17 03:12:09.411480,0 days 00:00:22.006065,0.4314270870211702,0.9634750056482386,0.7858885933610406,0.1704778790824369,10.0,1.0,472.0,0.888164004774203,0.9189256522405022,0.3221147017667873,COMPLETE
89,0.9965874633477552,2022-09-17 03:46:07.272319,2022-09-17 03:47:03.284472,0 days 00:00:56.012153,0.49497260791974074,0.5790361155734416,1.224066250933759,0.18210983017310917,10.0,4.0,491.0,0.6999194730480853,0.22840795187880442,0.5906044520981222,COMPLETE
42,0.9965685167222524,2022-09-17 03:12:09.411742,2022-09-17 03:12:31.349330,0 days 00:00:21.937588,0.4612870396966491,0.9717012447858924,0.9684390702646386,0.16313008766949652,10.0,1.0,477.0,0.9303740622600116,0.9275542784945376,0.3165410365948268,COMPLETE
48,0.9965119881667449,2022-09-17 03:14:10.311088,2022-09-17 03:14:34.135518,0 days 00:00:23.824430,0.4553419598572205,0.987140095449056,0.2795167082627502,0.13526632576865316,10.0,2.0,498.0,1.4606269447871068,0.31562595493208623,0.3207819023942924,COMPLETE
85,0.9965087563983945,2022-09-17 03:42:39.238562,2022-09-17 03:43:30.651772,0 days 00:00:51.413210,0.46963859702475746,0.6734917413138378,0.9084240022627232,0.20788599749633727,10.0,5.0,425.0,0.9529554831130203,0.2946161776531777,0.6499769792335657,COMPLETE
72,0.9964934991275453,2022-09-17 03:31:12.749098,2022-09-17 03:32:12.385862,0 days 00:00:59.636764,0.3549227705214731,0.5431786003842365,0.3672965910336232,0.2013081291562839,10.0,3.0,431.0,0.6034398411493886,1.049331330603509,0.6977186773675199,COMPLETE
39,0.9962620793594412,2022-09-17 03:11:20.476452,2022-09-17 03:11:38.901156,0 days 00:00:18.424704,0.4738046117301635,0.9666995361993309,1.1887443086467713,0.20906880620997603,10.0,1.0,419.0,0.8692503119309558,0.8533302437736157,0.3042893411711396,COMPLETE
55,0.9962453402891458,2022-09-17 03:17:38.772267,2022-09-17 03:18:44.589395,0 days 00:01:05.817128,0.4854675501335643,0.6583915301980152,0.6484816726692739,0.12029135202880477,10.0,2.0,460.0,1.0902433574321142,0.4564566457402053,0.6271346876541876,COMPLETE
51,0.9961861989115819,2022-09-17 03:15:05.123948,2022-09-17 03:15:24.554136,0 days 00:00:19.430188,0.4594829087859714,0.6208234305219371,0.9638885834361588,0.1760716099787931,10.0,1.0,434.0,1.21171651554229,0.9400770042714102,0.3239023840891526,COMPLETE
86,0.9961722009010512,2022-09-17 03:43:30.652104,2022-09-17 03:44:18.313903,0 days 00:00:47.661799,0.48436776329164194,0.6040861801682847,1.4358439963630953,0.22019624970867163,10.0,3.0,407.0,1.1701654632440814,0.12186606918901341,0.6173780195357468,COMPLETE
88,0.9959073405778109,2022-09-17 03:45:19.873917,2022-09-17 03:46:07.271974,0 days 00:00:47.398057,0.46825456651081204,0.5306542991065848,0.8718142566007385,0.2018734180059097,9.0,2.0,444.0,1.4203332997413212,0.525073828365814,0.6870661987171757,COMPLETE
36,0.9958962003448516,2022-09-17 03:10:35.629671,2022-09-17 03:10:53.526705,0 days 00:00:17.897034,0.4760675467644965,0.9480883434099586,1.2741145346690141,0.2757643876704876,10.0,1.0,484.0,0.7745752857885702,0.764970051082694,0.30141208066133207,COMPLETE
75,0.9958836924154844,2022-09-17 03:34:07.776854,2022-09-17 03:35:01.461469,0 days 00:00:53.684615,0.3668179683046041,0.7047048696040298,0.6014984123592424,0.15890699434900069,9.0,2.0,500.0,1.2383606627813355,0.5248015747925665,0.5891330215363022,COMPLETE
65,0.995815194116318,2022-09-17 03:26:13.924951,2022-09-17 03:26:59.640323,0 days 00:00:45.715372,0.4105262910549701,0.6172924162245507,0.23811917482632505,0.18460824551744387,9.0,3.0,453.0,0.7535116651735867,1.0592186453049395,0.7144811385655353,COMPLETE
96,0.9958119508853005,2022-09-17 03:51:22.173653,2022-09-17 03:51:42.901513,0 days 00:00:20.727860,0.4476850524533114,0.5842749234526908,0.8523324712700587,0.22464733490753236,9.0,1.0,368.0,0.8104279791184724,0.6882799586961251,0.6125207662572524,COMPLETE
91,0.9956483781241329,2022-09-17 03:47:25.296598,2022-09-17 03:48:03.078683,0 days 00:00:37.782085,0.4357381726320155,0.7398770365061811,1.0591001565166553,0.17329930202416277,10.0,2.0,276.0,1.2840246496675969,0.38348651163741,0.5446102716751205,COMPLETE
73,0.9956263731055798,2022-09-17 03:32:12.386159,2022-09-17 03:33:06.974732,0 days 00:00:54.588573,0.405420442171419,0.6303784968927134,0.11671177877709449,0.13425530581812004,10.0,7.0,455.0,0.9139612830864206,1.4902189079101265,0.7267102449970848,COMPLETE
47,0.9956263487961465,2022-09-17 03:13:56.363910,2022-09-17 03:14:10.310797,0 days 00:00:13.946887,0.49975138482423836,0.97620847971477,0.7107322138436545,0.16562430246925153,9.0,1.0,361.0,1.0550450714308326,0.9533226160361061,0.7468758144003808,COMPLETE
78,0.9956212794358563,2022-09-17 03:36:33.435630,2022-09-17 03:37:20.745124,0 days 00:00:47.309494,0.38007802827054316,0.7760188600250688,0.48463098587780296,0.1747289043771168,9.0,3.0,442.0,1.671382778135522,0.38817478286885165,0.6116578246021517,COMPLETE
32,0.9956076817284222,2022-09-17 03:09:32.558429,2022-09-17 03:09:49.650596,0 days 00:00:17.092167,0.37984850829852257,0.8359363489210251,1.5821379417207762,0.23377337257887015,10.0,3.0,473.0,0.48327829429018676,1.7488553681718355,0.39018270254210924,COMPLETE
60,0.9955318059988956,2022-09-17 03:20:47.399277,2022-09-17 03:21:51.697840,0 days 00:01:04.298563,0.24806742862352207,0.8899773515578333,0.7028253228032991,0.12662293665641716,10.0,1.0,489.0,1.1820404225027503,0.7026301717970971,0.2814138036834824,COMPLETE
25,0.9954767595572231,2022-09-17 03:07:47.953024,2022-09-17 03:08:03.815493,0 days 00:00:15.862469,0.3857891014991943,0.8599756068557922,1.739305042788088,0.23912868820231192,10.0,4.0,442.0,0.8451807859101285,1.6543236216320898,0.36817448291168403,COMPLETE
56,0.9954715781499418,2022-09-17 03:18:44.589672,2022-09-17 03:19:44.869808,0 days 00:01:00.280136,0.13928880559163917,0.5923700640886816,0.4528984436983066,0.17808124875025177,10.0,1.0,431.0,1.2200198986145139,0.6362553839106763,0.6826822037460596,COMPLETE
27,0.9954585094251023,2022-09-17 03:08:19.593534,2022-09-17 03:08:35.777397,0 days 00:00:16.183863,0.3992549135616726,0.8661332296392907,1.5242506263185924,0.1945591711191282,9.0,2.0,452.0,0.32866617020596145,1.2840967738273785,0.37469607305368835,COMPLETE
35,0.9954477889260498,2022-09-17 03:10:19.084332,2022-09-17 03:10:35.629377,0 days 00:00:16.545045,0.39439566519455077,0.9434981502457369,1.576563347033414,0.27369271219882135,10.0,1.0,481.0,0.6710486283850134,0.7827592729066772,0.30184273962009867,COMPLETE
54,0.9954295415959253,2022-09-17 03:16:46.257240,2022-09-17 03:17:38.771948,0 days 00:00:52.514708,0.44272871545478865,0.574306626307734,0.2750927777151734,0.14047134058322802,9.0,2.0,487.0,1.4021852040798155,1.1152546652912008,0.6409989384364821,COMPLETE
26,0.9952784218839265,2022-09-17 03:08:03.815742,2022-09-17 03:08:19.593298,0 days 00:00:15.777556,0.3942818293578838,0.8594861436261586,1.6148393271321386,0.19586303993120388,9.0,2.0,446.0,0.3301461957690889,1.7092237230583949,0.379695766699438,COMPLETE
23,0.9952461788268764,2022-09-17 03:07:22.607988,2022-09-17 03:07:36.164440,0 days 00:00:13.556452,0.36359886857395485,0.7672630101766065,1.9926149305223313,0.24281943138452755,10.0,4.0,383.0,0.3069945226842373,1.7920496404573238,0.467589570459639,COMPLETE
38,0.9951979147521262,2022-09-17 03:11:04.630440,2022-09-17 03:11:20.476140,0 days 00:00:15.845700,0.43719750345728864,0.8238248559941763,1.0131689940511168,0.2300746706004757,10.0,6.0,376.0,2.803861269256865,0.4287734944755286,0.35251580961045015,COMPLETE
30,0.9951779371355807,2022-09-17 03:09:02.480728,2022-09-17 03:09:18.344876,0 days 00:00:15.864148,0.4973318642828307,0.9366926100907607,1.7047572191494869,0.21383146958529853,9.0,5.0,463.0,0.27334320109490884,1.6360273700524277,0.37717939478951945,COMPLETE
46,0.9951480371298229,2022-09-17 03:13:38.444017,2022-09-17 03:13:56.363558,0 days 00:00:17.919541,0.4268068196625423,0.9251994935394281,0.7802131123542008,0.14965022309886444,9.0,1.0,464.0,1.465205971401179,0.5853213271789269,0.2721407091692106,COMPLETE
52,0.995126138000797,2022-09-17 03:15:24.554428,2022-09-17 03:15:39.898474,0 days 00:00:15.344046,0.4151011417238364,0.544475796295697,0.8579607623608667,0.1537279419527472,9.0,1.0,400.0,0.9760847957881817,0.5896201709647648,0.6775261677519655,COMPLETE
77,0.995068963052955,2022-09-17 03:36:04.657523,2022-09-17 03:36:33.435308,0 days 00:00:28.777785,0.4404441054230679,0.7169326705209181,0.9140004353736704,0.21747786532279131,10.0,4.0,217.0,1.5514350961106385,0.34802118087908546,0.6719188314929276,COMPLETE
66,0.9949897978429725,2022-09-17 03:26:59.640644,2022-09-17 03:28:01.754038,0 days 00:01:02.113394,0.3777599405972015,0.6811204659255543,0.40532015060031423,0.08851290608621513,10.0,2.0,438.0,0.9931906981331248,1.4419579118259565,0.7144629357564309,COMPLETE
80,0.9949404031312222,2022-09-17 03:38:31.743679,2022-09-17 03:39:13.225701,0 days 00:00:41.482022,0.4213725464593418,0.7298007582939843,0.08445604701846099,0.15420338859992502,9.0,4.0,390.0,1.1252658751475955,0.7305364035313866,0.6631646115610841,COMPLETE
33,0.9949053686480612,2022-09-17 03:09:49.650846,2022-09-17 03:10:06.285147,0 days 00:00:16.634301,0.31661568036512694,0.8315994581705081,1.5361719732692491,0.22820343093388903,9.0,2.0,477.0,0.5403321129042512,1.6087593635470916,0.33864886510287495,COMPLETE
17,0.99446275588269,2022-09-17 03:06:20.269776,2022-09-17 03:06:31.636886,0 days 00:00:11.367110,0.363147374685146,0.758975942187607,2.279506619755744,0.2591630071154394,10.0,2.0,298.0,0.8716062825624016,1.8638083215194523,0.42630377612512704,COMPLETE
21,0.9943635935872013,2022-09-17 03:07:01.016142,2022-09-17 03:07:12.067242,0 days 00:00:11.051100,0.3528403264857229,0.7912576587079917,2.362437103689281,0.2941501990356092,10.0,4.0,323.0,0.8452385487660469,2.0249236218609865,0.47084758667972954,COMPLETE
31,0.994359360503422,2022-09-17 03:09:18.345156,2022-09-17 03:09:32.558147,0 days 00:00:14.212991,0.3922061888357546,0.8757116253482233,1.8528534811560022,0.23955196336388704,9.0,4.0,421.0,0.248162079275208,1.3556279209782405,0.33120352050343044,COMPLETE
18,0.9943509505741961,2022-09-17 03:06:31.637306,2022-09-17 03:06:43.101834,0 days 00:00:11.464528,0.3493609855652148,0.7474317031123223,2.348699569558693,0.24707041871607355,10.0,3.0,316.0,0.02549121511114527,2.0740446760810483,0.4260086362035272,COMPLETE
34,0.9940067236642264,2022-09-17 03:10:06.285422,2022-09-17 03:10:19.084003,0 days 00:00:12.798581,0.44638909092307116,0.8696687837088759,1.0360388622498085,0.19841385291363234,8.0,3.0,431.0,0.010961088226256355,1.230842854614118,0.3857585648738841,COMPLETE
29,0.9938591173204907,2022-09-17 03:08:47.266967,2022-09-17 03:09:02.480468,0 days 00:00:15.213501,0.30102624670073963,0.9432813883403085,1.112535623335866,0.1867744324129516,8.0,2.0,497.0,0.7136445976442107,0.9952685447435027,0.2919632607749294,COMPLETE
22,0.9934995095883925,2022-09-17 03:07:12.067500,2022-09-17 03:07:22.607750,0 days 00:00:10.540250,0.33785705883557743,0.6962280454717239,2.5809618328276343,0.2964004561911162,10.0,4.0,315.0,0.7124392358399045,1.981525919564338,0.4118492812075639,COMPLETE
70,0.9933143240173793,2022-09-17 03:29:40.805125,2022-09-17 03:30:13.819992,0 days 00:00:33.014867,0.42336354313682606,0.5729205763262204,0.006890720692773966,0.1180832120551627,8.0,2.0,445.0,0.7837265959339945,0.032101121794615106,0.6563492505258917,COMPLETE
24,0.9932975688794787,2022-09-17 03:07:36.164687,2022-09-17 03:07:47.952773,0 days 00:00:11.788086,0.28209718480052154,0.7908795256286951,2.0702522402385584,0.2847382192631256,8.0,5.0,403.0,0.30502353218385525,1.4030298293909866,0.47206620390965953,COMPLETE
6,0.9932439689430449,2022-09-17 03:05:06.782850,2022-09-17 03:05:17.487729,0 days 00:00:10.704879,0.4212724999013089,0.7993582635452807,2.3257951140397446,0.14971106618660668,9.0,8.0,314.0,1.5973548559939525,2.2879416847561025,0.5164726661639187,COMPLETE
57,0.9932278417138503,2022-09-17 03:19:44.870350,2022-09-17 03:20:21.562055,0 days 00:00:36.691705,0.4189810542749119,0.5104841758088354,0.15857536022506036,0.10591313723933989,9.0,2.0,342.0,1.0688253386578432,0.24869363993567406,0.5673043278874774,COMPLETE
8,0.9930716498743627,2022-09-17 03:05:20.051728,2022-09-17 03:05:27.022305,0 days 00:00:06.970577,0.45863028042865883,0.9831771935570341,0.35048148890809205,0.15505163657129772,9.0,1.0,171.0,1.151277943556397,1.6992893467518997,0.5525587569900022,COMPLETE
20,0.993062336194049,2022-09-17 03:06:50.155725,2022-09-17 03:07:01.015835,0 days 00:00:10.860110,0.15817033901352895,0.7513200542016925,1.7238362693422609,0.25102776199642746,10.0,2.0,280.0,0.4543853571632614,2.6455645409538167,0.44145791146918123,COMPLETE
28,0.9929883912387752,2022-09-17 03:08:35.777642,2022-09-17 03:08:47.266697,0 days 00:00:11.489055,0.4096394507664417,0.8695118705190427,1.4688522357145797,0.19670114161152474,7.0,2.0,449.0,0.4091230359226947,1.131597679219083,0.36983852971381226,COMPLETE
14,0.9929764966709708,2022-09-17 03:06:01.104527,2022-09-17 03:06:11.375598,0 days 00:00:10.271071,0.30709348581418816,0.9115771353980718,2.3627224582437427,0.13235519492933878,9.0,4.0,289.0,1.8821819262938164,1.0496697131094854,0.4312822066275902,COMPLETE
3,0.9928489830853601,2022-09-17 03:04:35.403850,2022-09-17 03:04:45.960115,0 days 00:00:10.556265,0.2007020666852512,0.6333661961733683,2.681908163786085,0.21843709764470948,10.0,3.0,343.0,0.14738850559306482,2.338110449074518,0.3310069458377697,COMPLETE
5,0.9924759368672159,2022-09-17 03:04:55.940513,2022-09-17 03:05:06.782603,0 days 00:00:10.842090,0.37193095659984227,0.7159435348846794,2.7818729674080793,0.1696652370028842,9.0,10.0,353.0,0.9735840825830665,0.6424584184330002,0.25820287246905715,COMPLETE
1,0.992353146841043,2022-09-17 03:04:21.780688,2022-09-17 03:04:30.503493,0 days 00:00:08.722805,0.47140208973580117,0.5681378794423358,0.8935496434293265,0.29083902777060144,7.0,10.0,358.0,2.435438806809638,2.2838240920613853,0.6933904870983894,COMPLETE
11,0.992233357571159,2022-09-17 03:05:42.802455,2022-09-17 03:05:49.161939,0 days 00:00:06.359484,0.4871939997031843,0.9879928283180694,0.023748725512937274,0.11165420760017143,9.0,1.0,156.0,1.3049541943660516,1.2612225757283273,0.5215628049616796,COMPLETE
49,0.9920988725672015,2022-09-17 03:14:34.135801,2022-09-17 03:14:46.615811,0 days 00:00:12.480010,0.43037243932982167,0.9231088355538574,0.5632214719248712,0.10854832085695301,7.0,1.0,465.0,1.785355515091764,0.6939888917914318,0.35035871434777205,COMPLETE
90,0.9920457326666899,2022-09-17 03:47:03.284825,2022-09-17 03:47:25.296262,0 days 00:00:22.011437,0.4788089311367073,0.6385664211347467,1.1221415583189176,0.19320816519387457,6.0,3.0,476.0,0.9260983171263008,0.44326764950240133,0.6721245752296847,COMPLETE
37,0.9910777063886532,2022-09-17 03:10:53.526980,2022-09-17 03:11:04.630164,0 days 00:00:11.103184,0.470367434322561,0.8947717024981048,1.342556454643177,0.272706529992228,6.0,3.0,499.0,1.1303148846231985,0.20534855321315382,0.25052032337502067,COMPLETE
10,0.9907289115382172,2022-09-17 03:05:35.092597,2022-09-17 03:05:42.802226,0 days 00:00:07.709629,0.33906616249052124,0.8090079029039033,1.3072824216338106,0.0711099232010828,8.0,8.0,246.0,1.6759347358013743,2.899268743630281,0.47782073405739856,COMPLETE
40,0.9904584176788124,2022-09-17 03:11:38.901460,2022-09-17 03:11:47.405125,0 days 00:00:08.503665,0.4750363589078022,0.957322138707664,1.16256178620085,0.2106226070210178,5.0,1.0,419.0,1.2869355898772568,0.48254285778352507,0.2772278163008723,COMPLETE
68,0.9904073429295288,2022-09-17 03:28:15.233587,2022-09-17 03:28:39.128246,0 days 00:00:23.894659,0.4422293951348068,0.6124057118443612,0.34850531424176306,0.03318815699778263,9.0,9.0,253.0,1.3610319593382105,1.1760327143950406,0.6991105419159181,COMPLETE
59,0.9901954910536499,2022-09-17 03:20:32.552198,2022-09-17 03:20:47.398956,0 days 00:00:14.846758,0.486536614729217,0.5492779321145435,0.8067890995552609,0.16789400869918034,5.0,2.0,384.0,1.3186477022640617,0.8396899673996019,0.660442156022839,COMPLETE
4,0.989930960185045,2022-09-17 03:04:45.960349,2022-09-17 03:04:55.940287,0 days 00:00:09.979938,0.1036136822670892,0.6023576683382866,2.8957318569864725,0.1644790836966126,10.0,6.0,395.0,2.7092408617788877,2.3671822053902067,0.601734212452938,COMPLETE
13,0.9898671812597635,2022-09-17 03:05:56.297303,2022-09-17 03:06:01.104302,0 days 00:00:04.806999,0.4161781127919295,0.762903215305754,0.6063219960379824,0.12418948396738227,6.0,8.0,181.0,0.9996916174952978,1.5298286826046343,0.6016895101864618,COMPLETE
2,0.9893509074002709,2022-09-17 03:04:30.503727,2022-09-17 03:04:35.403631,0 days 00:00:04.899904,0.4429431847480021,0.8478715074740457,2.00181240711116,0.20601419475927943,4.0,6.0,255.0,2.2272795620799286,0.47263126841117953,0.3517795851350596,COMPLETE
67,0.9892713123452423,2022-09-17 03:28:01.754331,2022-09-17 03:28:15.233269,0 days 00:00:13.478938,0.4073489528257047,0.5874183045783522,0.5472091179742787,0.14962819373540195,4.0,2.0,409.0,2.5432225694919506,1.2351067198292387,0.7408912422287982,COMPLETE
16,0.9891117945519998,2022-09-17 03:06:15.750141,2022-09-17 03:06:20.269534,0 days 00:00:04.519393,0.44034907138623547,0.9068669898403838,0.4551939385478434,0.0871784868477565,5.0,9.0,191.0,1.2876310097572212,2.955947542861727,0.5434241960507739,COMPLETE
0,0.988914815023686,2022-09-17 03:04:04.776536,2022-09-17 03:04:21.780423,0 days 00:00:17.003887,0.06632325322330584,0.980567812437954,1.7466974030781843,0.2692461078845759,6.0,8.0,495.0,2.9044217158021723,1.938129043319012,0.378506539432392,COMPLETE
19,0.9888400369873059,2022-09-17 03:06:43.102086,2022-09-17 03:06:50.155478,0 days 00:00:07.053392,0.23254566956462847,0.7131198413311665,2.401478987400604,0.25991056579288735,3.0,3.0,449.0,0.09593976775814794,1.9091489189134858,0.41943946807457044,COMPLETE
58,0.9886677722498618,2022-09-17 03:20:21.562352,2022-09-17 03:20:32.551912,0 days 00:00:10.989560,0.45548445865015513,0.6485821665780372,0.5098942990668323,0.14369132262001522,3.0,1.0,416.0,1.5901792326101987,1.1358236813328269,0.6300634613061195,COMPLETE
12,0.9879933947690832,2022-09-17 03:05:49.162173,2022-09-17 03:05:56.297065,0 days 00:00:07.134892,0.3906029711126517,0.9048293353958158,0.02720157208404972,0.02194904973470177,8.0,1.0,222.0,1.5974746496528114,1.5267527874402516,0.5097372878780604,COMPLETE
15,0.9879845303477139,2022-09-17 03:06:11.375845,2022-09-17 03:06:15.749912,0 days 00:00:04.374067,0.21890414378086595,0.5175916911781566,1.3162699672368592,0.17983892591281203,8.0,7.0,121.0,0.543439728308069,0.07746268497379716,0.5968529763970165,COMPLETE
9,0.9860529936720278,2022-09-17 03:05:27.022539,2022-09-17 03:05:35.092412,0 days 00:00:08.069873,0.08510554198041526,0.6711907103070144,2.0368177980676023,0.2256853545765049,7.0,3.0,398.0,2.1092938135173003,0.7815929368029593,0.2987252013272541,COMPLETE
83,0.9795334864817106,2022-09-17 03:41:19.740387,2022-09-17 03:41:42.768663,0 days 00:00:23.028276,0.050574882645452485,0.5632520259831804,1.094378554938347,0.19137278992377865,10.0,3.0,467.0,0.8253533792979717,0.5250096635985861,0.7063281404152458,COMPLETE
7,0.9731095870627314,2022-09-17 03:05:17.487963,2022-09-17 03:05:20.051501,0 days 00:00:02.563538,0.27605966858131703,0.8379328157786812,0.8107569955701255,0.07448059810416865,4.0,5.0,100.0,0.6365568982906569,2.2862865469950178,0.7140997618075192,COMPLETE
99,,2022-09-17 03:52:37.939930,,,,,,,,,,,,,RUNNING
